#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
3.18000            -6.48680            0.670572             0.00000             6.52137
3.19000            -6.49163            0.658307             0.00000             6.52493
3.20000            -6.49637            0.646033             0.00000             6.52842
3.21000            -6.50102            0.633750             0.00000             6.53184
3.22000            -6.50558            0.621458             0.00000             6.53519
3.23000            -6.51004            0.609157             0.00000             6.53848
3.24000            -6.51442            0.596847             0.00000             6.54170
3.25000            -6.51870            0.584529             0.00000             6.54485
3.26000            -6.52289            0.572203             0.00000             6.54793
3.27000            -6.52698            0.559868             0.00000             6.55095
3.28000            -6.53099            0.547526             0.00000             6.55390
3.29000            -6.53490            0.535176             0.00000             6.55678
3.30000            -6.53872            0.522819             0.00000             6.55959
3.31000            -6.54245            0.510454             0.00000             6.56234
3.32000            -6.54609            0.498082             0.00000             6.56502
3.33000            -6.54964            0.485703             0.00000             6.56763
3.34000            -6.55310            0.473318             0.00000             6.57017
3.35000            -6.55646            0.460926             0.00000             6.57265
3.36000            -6.55974            0.448527             0.00000             6.57506
3.37000            -6.56292            0.436122             0.00000             6.57740
3.38000            -6.56601            0.423711             0.00000             6.57967
3.39000            -6.56902            0.411295             0.00000             6.58188
3.40000            -6.57193            0.398872             0.00000             6.58402
3.41000            -6.57475            0.386444             0.00000             6.58609
3.42000            -6.57747            0.374011             0.00000             6.58810
3.43000            -6.58011            0.361573             0.00000             6.59004
3.44000            -6.58266            0.349129             0.00000             6.59191
3.45000            -6.58511            0.336681             0.00000             6.59372
3.46000            -6.58748            0.324228             0.00000             6.59545
3.47000            -6.58976            0.311771             0.00000             6.59713
3.48000            -6.59194            0.299309             0.00000             6.59873
3.49000            -6.59403            0.286843             0.00000             6.60027
3.50000            -6.59604            0.274374             0.00000             6.60174
3.51000            -6.59795            0.261900             0.00000             6.60315
3.52000            -6.59977            0.249423             0.00000             6.60448
3.53000            -6.60150            0.236943             0.00000             6.60575
3.54000            -6.60314            0.224459             0.00000             6.60696
3.55000            -6.60470            0.211972             0.00000             6.60810
3.56000            -6.60616            0.199483             0.00000             6.60917
3.57000            -6.60753            0.186990             0.00000             6.61017
3.58000            -6.60881            0.174495             0.00000             6.61111
3.59000            -6.61000            0.161998             0.00000             6.61198
3.60000            -6.61110            0.149499             0.00000             6.61279
3.61000            -6.61210            0.136997             0.00000             6.61352
3.62000            -6.61302            0.124494             0.00000             6.61420
3.63000            -6.61385            0.111988             0.00000             6.61480
3.64000            -6.61459           0.0994817             0.00000             6.61534
3.65000            -6.61524           0.0869737             0.00000             6.61581
3.66000            -6.61580           0.0744645             0.00000             6.61622
3.67000            -6.61627           0.0619542             0.00000             6.61656
3.68000            -6.61664           0.0494432             0.00000             6.61683
3.69000            -6.61693           0.0369314             0.00000             6.61703
3.70000            -6.61713           0.0244192             0.00000             6.61717
3.71000            -6.61724           0.0119066             0.00000             6.61725
3.72000            -6.61725        -0.000606175             0.00000             6.61725
3.73000            -6.61718          -0.0131189             0.00000             6.61719
3.74000            -6.61702          -0.0256315             0.00000             6.61707
3.75000            -6.61676          -0.0381437             0.00000             6.61687
3.76000            -6.61642          -0.0506554             0.00000             6.61661
3.77000            -6.61599          -0.0631664             0.00000             6.61629
3.78000            -6.61546          -0.0756765             0.00000             6.61589
3.79000            -6.61485          -0.0881856             0.00000             6.61544
3.80000            -6.61414           -0.100694             0.00000             6.61491
3.81000            -6.61335           -0.113200             0.00000             6.61432
3.82000            -6.61246           -0.125705             0.00000             6.61366
3.83000            -6.61149           -0.138208             0.00000             6.61293
3.84000            -6.61042           -0.150710             0.00000             6.61214
3.85000            -6.60927           -0.163209             0.00000             6.61128
3.86000            -6.60802           -0.175706             0.00000             6.61036
3.87000            -6.60669           -0.188201             0.00000             6.60937
3.88000            -6.60526           -0.200693             0.00000             6.60831
3.89000            -6.60374           -0.213182             0.00000             6.60718
3.90000            -6.60214           -0.225669             0.00000             6.60599
3.91000            -6.60044           -0.238152             0.00000             6.60473
3.92000            -6.59865           -0.250632             0.00000             6.60341
3.93000            -6.59677           -0.263109             0.00000             6.60202
3.94000            -6.59480           -0.275582             0.00000             6.60056
3.95000            -6.59274           -0.288051             0.00000             6.59903
3.96000            -6.59059           -0.300517             0.00000             6.59744
3.97000            -6.58835           -0.312978             0.00000             6.59578
3.98000            -6.58602           -0.325435             0.00000             6.59406
3.99000            -6.58360           -0.337887             0.00000             6.59226
4.00000            -6.58109           -0.350335             0.00000             6.59040
4.01000            -6.57848           -0.362778             0.00000             6.58848
4.02000            -6.57579           -0.375216             0.00000             6.58648
4.03000            -6.57300           -0.387648             0.00000             6.58442
4.04000            -6.57013           -0.400076             0.00000             6.58230
4.05000            -6.56716           -0.412498             0.00000             6.58010
4.06000            -6.56410           -0.424914             0.00000             6.57784
4.07000            -6.56095           -0.437324             0.00000             6.57551
4.08000            -6.55771           -0.449728             0.00000             6.57312
4.09000            -6.55438           -0.462126             0.00000             6.57065
4.10000            -6.55096           -0.474517             0.00000             6.56812
4.11000            -6.54744           -0.486902             0.00000             6.56552
4.12000            -6.54384           -0.499280             0.00000             6.56286
4.13000            -6.54014           -0.511651             0.00000             6.56013
4.14000            -6.53635           -0.524015             0.00000             6.55733
4.15000            -6.53247           -0.536372             0.00000             6.55446
4.16000            -6.52850           -0.548721             0.00000             6.55152
4.17000            -6.52444           -0.561062             0.00000             6.54852
4.18000            -6.52029           -0.573396             0.00000             6.54545
4.19000            -6.51604           -0.585721             0.00000             6.54231
4.20000            -6.51170           -0.598038             0.00000             6.53911
4.21000            -6.50727           -0.610347             0.00000             6.53583
4.22000            -6.50275           -0.622647             0.00000             6.53249
4.23000            -6.49814           -0.634938             0.00000             6.52908
4.24000            -6.49343           -0.647221             0.00000             6.52560
4.25000            -6.48863           -0.659494             0.00000             6.52206
4.26000            -6.48374           -0.671757             0.00000             6.51845
4.27000            -6.47876           -0.684011             0.00000             6.51476
4.28000            -6.47368           -0.696256             0.00000             6.51101
4.29000            -6.46851           -0.708490             0.00000             6.50720
4.30000            -6.46325           -0.720714             0.00000             6.50331
4.31000            -6.45790           -0.732928             0.00000             6.49935
4.32000            -6.45245           -0.745132             0.00000             6.49533
4.33000            -6.44691           -0.757324             0.00000             6.49124
4.34000            -6.44128           -0.769506             0.00000             6.48708
4.35000            -6.43555           -0.781676             0.00000             6.48285
4.36000            -6.42973           -0.793836             0.00000             6.47855
4.37000            -6.42382           -0.805983             0.00000             6.47418
4.38000            -6.41781           -0.818119             0.00000             6.46975
4.39000            -6.41171           -0.830243             0.00000             6.46524
4.40000            -6.40552           -0.842355             0.00000             6.46067
4.41000            -6.39923           -0.854455             0.00000             6.45603
4.42000            -6.39285           -0.866542             0.00000             6.45131
