#    x:			Analytic:		Numerical:		Epsilon Largest:		log(h)
     # 0.82283543        # 0.17693495             # 0.17693489                  # -6.4773020
     # 0.82303539        # 0.17673553             # 0.17673547                  # -6.4773020
     # 0.82323535        # 0.17653611             # 0.17653605                  # -6.4773020
     # 0.82343531        # 0.17633669             # 0.17633663                  # -6.4773020
     # 0.82363527        # 0.17613727             # 0.17613721                  # -6.4773020
     # 0.82383523        # 0.17593785             # 0.17593779                  # -6.4773020
     # 0.82403519        # 0.17573843             # 0.17573837                  # -6.4773020
     # 0.82423515        # 0.17553900             # 0.17553894                  # -6.4773020
     # 0.82443511        # 0.17533958             # 0.17533952                  # -6.4773020
     # 0.82463507        # 0.17514015             # 0.17514009                  # -6.4773020
     # 0.82483503        # 0.17494072             # 0.17494067                  # -6.4773020
     # 0.82503499        # 0.17474130             # 0.17474124                  # -6.4773020
     # 0.82523495        # 0.17454187             # 0.17454181                  # -6.4773020
     # 0.82543491        # 0.17434244             # 0.17434238                  # -6.4773020
     # 0.82563487        # 0.17414301             # 0.17414295                  # -6.4773020
     # 0.82583483        # 0.17394357             # 0.17394352                  # -6.4773020
     # 0.82603479        # 0.17374414             # 0.17374408                  # -6.4773020
     # 0.82623475        # 0.17354471             # 0.17354465                  # -6.4773020
     # 0.82643471        # 0.17334527             # 0.17334521                  # -6.4773020
     # 0.82663467        # 0.17314583             # 0.17314578                  # -6.4773020
     # 0.82683463        # 0.17294640             # 0.17294634                  # -6.4773020
     # 0.82703459        # 0.17274696             # 0.17274690                  # -6.4773020
     # 0.82723455        # 0.17254752             # 0.17254746                  # -6.4773020
     # 0.82743451        # 0.17234808             # 0.17234802                  # -6.4773020
     # 0.82763447        # 0.17214864             # 0.17214858                  # -6.4773020
     # 0.82783443        # 0.17194919             # 0.17194914                  # -6.4773020
     # 0.82803439        # 0.17174975             # 0.17174969                  # -6.4773020
     # 0.82823435        # 0.17155030             # 0.17155025                  # -6.4773020
     # 0.82843431        # 0.17135086             # 0.17135080                  # -6.4773020
     # 0.82863427        # 0.17115141             # 0.17115136                  # -6.4773020
     # 0.82883423        # 0.17095196             # 0.17095191                  # -6.4773020
     # 0.82903419        # 0.17075252             # 0.17075246                  # -6.4773019
     # 0.82923415        # 0.17055307             # 0.17055301                  # -6.4773019
     # 0.82943411        # 0.17035362             # 0.17035356                  # -6.4773019
     # 0.82963407        # 0.17015416             # 0.17015411                  # -6.4773019
     # 0.82983403        # 0.16995471             # 0.16995465                  # -6.4773019
     # 0.83003399        # 0.16975526             # 0.16975520                  # -6.4773019
     # 0.83023395        # 0.16955580             # 0.16955575                  # -6.4773019
     # 0.83043391        # 0.16935635             # 0.16935629                  # -6.4773019
     # 0.83063387        # 0.16915689             # 0.16915683                  # -6.4773019
     # 0.83083383        # 0.16895743             # 0.16895738                  # -6.4773019
     # 0.83103379        # 0.16875797             # 0.16875792                  # -6.4773019
     # 0.83123375        # 0.16855852             # 0.16855846                  # -6.4773019
     # 0.83143371        # 0.16835905             # 0.16835900                  # -6.4773019
     # 0.83163367        # 0.16815959             # 0.16815954                  # -6.4773019
     # 0.83183363        # 0.16796013             # 0.16796007                  # -6.4773019
     # 0.83203359        # 0.16776067             # 0.16776061                  # -6.4773019
     # 0.83223355        # 0.16756120             # 0.16756115                  # -6.4773019
     # 0.83243351        # 0.16736174             # 0.16736168                  # -6.4773019
     # 0.83263347        # 0.16716227             # 0.16716221                  # -6.4773019
     # 0.83283343        # 0.16696280             # 0.16696275                  # -6.4773019
     # 0.83303339        # 0.16676333             # 0.16676328                  # -6.4773019
     # 0.83323335        # 0.16656387             # 0.16656381                  # -6.4773019
     # 0.83343331        # 0.16636440             # 0.16636434                  # -6.4773019
     # 0.83363327        # 0.16616492             # 0.16616487                  # -6.4773019
     # 0.83383323        # 0.16596545             # 0.16596540                  # -6.4773019
     # 0.83403319        # 0.16576598             # 0.16576592                  # -6.4773019
     # 0.83423315        # 0.16556650             # 0.16556645                  # -6.4773019
     # 0.83443311        # 0.16536703             # 0.16536697                  # -6.4773019
     # 0.83463307        # 0.16516755             # 0.16516750                  # -6.4773019
     # 0.83483303        # 0.16496808             # 0.16496802                  # -6.4773019
     # 0.83503299        # 0.16476860             # 0.16476854                  # -6.4773019
     # 0.83523295        # 0.16456912             # 0.16456906                  # -6.4773019
     # 0.83543291        # 0.16436964             # 0.16436959                  # -6.4773019
     # 0.83563287        # 0.16417016             # 0.16417010                  # -6.4773019
     # 0.83583283        # 0.16397068             # 0.16397062                  # -6.4773019
     # 0.83603279        # 0.16377119             # 0.16377114                  # -6.4773019
     # 0.83623275        # 0.16357171             # 0.16357166                  # -6.4773019
     # 0.83643271        # 0.16337223             # 0.16337217                  # -6.4773019
     # 0.83663267        # 0.16317274             # 0.16317269                  # -6.4773019
     # 0.83683263        # 0.16297325             # 0.16297320                  # -6.4773019
     # 0.83703259        # 0.16277377             # 0.16277371                  # -6.4773019
     # 0.83723255        # 0.16257428             # 0.16257423                  # -6.4773019
     # 0.83743251        # 0.16237479             # 0.16237474                  # -6.4773019
     # 0.83763247        # 0.16217530             # 0.16217525                  # -6.4773019
     # 0.83783243        # 0.16197581             # 0.16197576                  # -6.4773019
     # 0.83803239        # 0.16177632             # 0.16177626                  # -6.4773019
     # 0.83823235        # 0.16157682             # 0.16157677                  # -6.4773019
     # 0.83843231        # 0.16137733             # 0.16137728                  # -6.4773019
     # 0.83863227        # 0.16117784             # 0.16117778                  # -6.4773019
     # 0.83883223        # 0.16097834             # 0.16097829                  # -6.4773019
     # 0.83903219        # 0.16077884             # 0.16077879                  # -6.4773019
     # 0.83923215        # 0.16057935             # 0.16057929                  # -6.4773019
     # 0.83943211        # 0.16037985             # 0.16037980                  # -6.4773019
     # 0.83963207        # 0.16018035             # 0.16018030                  # -6.4773019
     # 0.83983203        # 0.15998085             # 0.15998080                  # -6.4773019
     # 0.84003199        # 0.15978135             # 0.15978130                  # -6.4773019
     # 0.84023195        # 0.15958185             # 0.15958179                  # -6.4773019
     # 0.84043191        # 0.15938234             # 0.15938229                  # -6.4773019
     # 0.84063187        # 0.15918284             # 0.15918279                  # -6.4773019
     # 0.84083183        # 0.15898334             # 0.15898328                  # -6.4773019
     # 0.84103179        # 0.15878383             # 0.15878378                  # -6.4773019
     # 0.84123175        # 0.15858432             # 0.15858427                  # -6.4773019
     # 0.84143171        # 0.15838482             # 0.15838476                  # -6.4773019
     # 0.84163167        # 0.15818531             # 0.15818526                  # -6.4773019
     # 0.84183163        # 0.15798580             # 0.15798575                  # -6.4773019
     # 0.84203159        # 0.15778629             # 0.15778624                  # -6.4773019
     # 0.84223155        # 0.15758678             # 0.15758673                  # -6.4773019
     # 0.84243151        # 0.15738727             # 0.15738721                  # -6.4773019
     # 0.84263147        # 0.15718775             # 0.15718770                  # -6.4773019
     # 0.84283143        # 0.15698824             # 0.15698819                  # -6.4773019
     # 0.84303139        # 0.15678873             # 0.15678867                  # -6.4773019
     # 0.84323135        # 0.15658921             # 0.15658916                  # -6.4773019
     # 0.84343131        # 0.15638970             # 0.15638964                  # -6.4773019
     # 0.84363127        # 0.15619018             # 0.15619013                  # -6.4773019
     # 0.84383123        # 0.15599066             # 0.15599061                  # -6.4773019
     # 0.84403119        # 0.15579114             # 0.15579109                  # -6.4773019
     # 0.84423115        # 0.15559162             # 0.15559157                  # -6.4773019
     # 0.84443111        # 0.15539210             # 0.15539205                  # -6.4773019
     # 0.84463107        # 0.15519258             # 0.15519253                  # -6.4773019
     # 0.84483103        # 0.15499306             # 0.15499301                  # -6.4773019
     # 0.84503099        # 0.15479354             # 0.15479348                  # -6.4773019
     # 0.84523095        # 0.15459401             # 0.15459396                  # -6.4773019
     # 0.84543091        # 0.15439449             # 0.15439444                  # -6.4773019
     # 0.84563087        # 0.15419496             # 0.15419491                  # -6.4773019
     # 0.84583083        # 0.15399544             # 0.15399538                  # -6.4773019
     # 0.84603079        # 0.15379591             # 0.15379586                  # -6.4773019
     # 0.84623075        # 0.15359638             # 0.15359633                  # -6.4773019
     # 0.84643071        # 0.15339685             # 0.15339680                  # -6.4773019
     # 0.84663067        # 0.15319732             # 0.15319727                  # -6.4773019
     # 0.84683063        # 0.15299779             # 0.15299774                  # -6.4773019
     # 0.84703059        # 0.15279826             # 0.15279821                  # -6.4773019
     # 0.84723055        # 0.15259873             # 0.15259868                  # -6.4773019
     # 0.84743051        # 0.15239920             # 0.15239914                  # -6.4773019
     # 0.84763047        # 0.15219966             # 0.15219961                  # -6.4773019
     # 0.84783043        # 0.15200013             # 0.15200008                  # -6.4773019
     # 0.84803039        # 0.15180059             # 0.15180054                  # -6.4773019
     # 0.84823035        # 0.15160105             # 0.15160100                  # -6.4773019
     # 0.84843031        # 0.15140152             # 0.15140147                  # -6.4773019
     # 0.84863027        # 0.15120198             # 0.15120193                  # -6.4773019
     # 0.84883023        # 0.15100244             # 0.15100239                  # -6.4773019
     # 0.84903019        # 0.15080290             # 0.15080285                  # -6.4773019
     # 0.84923015        # 0.15060336             # 0.15060331                  # -6.4773019
     # 0.84943011        # 0.15040382             # 0.15040377                  # -6.4773019
     # 0.84963007        # 0.15020428             # 0.15020423                  # -6.4773019
     # 0.84983003        # 0.15000473             # 0.15000468                  # -6.4773019
     # 0.85002999        # 0.14980519             # 0.14980514                  # -6.4773019
     # 0.85022995        # 0.14960565             # 0.14960560                  # -6.4773019
     # 0.85042991        # 0.14940610             # 0.14940605                  # -6.4773019
     # 0.85062987        # 0.14920655             # 0.14920650                  # -6.4773019
     # 0.85082983        # 0.14900701             # 0.14900696                  # -6.4773019
     # 0.85102979        # 0.14880746             # 0.14880741                  # -6.4773019
     # 0.85122975        # 0.14860791             # 0.14860786                  # -6.4773019
     # 0.85142971        # 0.14840836             # 0.14840831                  # -6.4773019
     # 0.85162967        # 0.14820881             # 0.14820876                  # -6.4773019
     # 0.85182963        # 0.14800926             # 0.14800921                  # -6.4773019
     # 0.85202959        # 0.14780971             # 0.14780966                  # -6.4773019
     # 0.85222955        # 0.14761015             # 0.14761011                  # -6.4773019
     # 0.85242951        # 0.14741060             # 0.14741055                  # -6.4773019
     # 0.85262947        # 0.14721105             # 0.14721100                  # -6.4773019
     # 0.85282943        # 0.14701149             # 0.14701144                  # -6.4773019
     # 0.85302939        # 0.14681194             # 0.14681189                  # -6.4773019
     # 0.85322935        # 0.14661238             # 0.14661233                  # -6.4773019
     # 0.85342931        # 0.14641282             # 0.14641277                  # -6.4773019
     # 0.85362927        # 0.14621326             # 0.14621322                  # -6.4773019
     # 0.85382923        # 0.14601371             # 0.14601366                  # -6.4773019
     # 0.85402919        # 0.14581415             # 0.14581410                  # -6.4773019
     # 0.85422915        # 0.14561458             # 0.14561454                  # -6.4773019
     # 0.85442911        # 0.14541502             # 0.14541498                  # -6.4773019
     # 0.85462907        # 0.14521546             # 0.14521541                  # -6.4773019
     # 0.85482903        # 0.14501590             # 0.14501585                  # -6.4773019
     # 0.85502899        # 0.14481634             # 0.14481629                  # -6.4773019
     # 0.85522895        # 0.14461677             # 0.14461672                  # -6.4773019
     # 0.85542891        # 0.14441721             # 0.14441716                  # -6.4773019
     # 0.85562887        # 0.14421764             # 0.14421759                  # -6.4773019
     # 0.85582883        # 0.14401807             # 0.14401802                  # -6.4773019
     # 0.85602879        # 0.14381851             # 0.14381846                  # -6.4773019
     # 0.85622875        # 0.14361894             # 0.14361889                  # -6.4773019
     # 0.85642871        # 0.14341937             # 0.14341932                  # -6.4773019
     # 0.85662867        # 0.14321980             # 0.14321975                  # -6.4773019
     # 0.85682863        # 0.14302023             # 0.14302018                  # -6.4773019
     # 0.85702859        # 0.14282066             # 0.14282061                  # -6.4773019
     # 0.85722855        # 0.14262108             # 0.14262104                  # -6.4773019
     # 0.85742851        # 0.14242151             # 0.14242146                  # -6.4773019
     # 0.85762847        # 0.14222194             # 0.14222189                  # -6.4773019
     # 0.85782843        # 0.14202236             # 0.14202232                  # -6.4773019
     # 0.85802839        # 0.14182279             # 0.14182274                  # -6.4773019
     # 0.85822835        # 0.14162321             # 0.14162317                  # -6.4773019
     # 0.85842831        # 0.14142364             # 0.14142359                  # -6.4773019
     # 0.85862827        # 0.14122406             # 0.14122401                  # -6.4773019
     # 0.85882823        # 0.14102448             # 0.14102443                  # -6.4773019
     # 0.85902819        # 0.14082490             # 0.14082485                  # -6.4773019
     # 0.85922815        # 0.14062532             # 0.14062528                  # -6.4773019
     # 0.85942811        # 0.14042574             # 0.14042570                  # -6.4773019
     # 0.85962807        # 0.14022616             # 0.14022611                  # -6.4773019
     # 0.85982803        # 0.14002658             # 0.14002653                  # -6.4773019
     # 0.86002799        # 0.13982700             # 0.13982695                  # -6.4773019
     # 0.86022795        # 0.13962741             # 0.13962737                  # -6.4773019
     # 0.86042791        # 0.13942783             # 0.13942778                  # -6.4773019
     # 0.86062787        # 0.13922824             # 0.13922820                  # -6.4773019
     # 0.86082783        # 0.13902866             # 0.13902861                  # -6.4773019
     # 0.86102779        # 0.13882907             # 0.13882903                  # -6.4773019
     # 0.86122775        # 0.13862949             # 0.13862944                  # -6.4773019
     # 0.86142771        # 0.13842990             # 0.13842985                  # -6.4773019
     # 0.86162767        # 0.13823031             # 0.13823026                  # -6.4773019
     # 0.86182763        # 0.13803072             # 0.13803067                  # -6.4773019
     # 0.86202759        # 0.13783113             # 0.13783109                  # -6.4773019
     # 0.86222755        # 0.13763154             # 0.13763149                  # -6.4773019
     # 0.86242751        # 0.13743195             # 0.13743190                  # -6.4773019
     # 0.86262747        # 0.13723236             # 0.13723231                  # -6.4773019
     # 0.86282743        # 0.13703276             # 0.13703272                  # -6.4773019
     # 0.86302739        # 0.13683317             # 0.13683313                  # -6.4773019
     # 0.86322735        # 0.13663358             # 0.13663353                  # -6.4773019
     # 0.86342731        # 0.13643398             # 0.13643394                  # -6.4773019
     # 0.86362727        # 0.13623439             # 0.13623434                  # -6.4773019
     # 0.86382723        # 0.13603479             # 0.13603475                  # -6.4773019
     # 0.86402719        # 0.13583519             # 0.13583515                  # -6.4773019
     # 0.86422715        # 0.13563560             # 0.13563555                  # -6.4773019
     # 0.86442711        # 0.13543600             # 0.13543595                  # -6.4773019
     # 0.86462707        # 0.13523640             # 0.13523635                  # -6.4773019
     # 0.86482703        # 0.13503680             # 0.13503675                  # -6.4773019
     # 0.86502699        # 0.13483720             # 0.13483715                  # -6.4773019
     # 0.86522695        # 0.13463760             # 0.13463755                  # -6.4773019
     # 0.86542691        # 0.13443799             # 0.13443795                  # -6.4773019
     # 0.86562687        # 0.13423839             # 0.13423835                  # -6.4773019
     # 0.86582683        # 0.13403879             # 0.13403874                  # -6.4773019
     # 0.86602679        # 0.13383919             # 0.13383914                  # -6.4773019
     # 0.86622675        # 0.13363958             # 0.13363954                  # -6.4773019
     # 0.86642671        # 0.13343998             # 0.13343993                  # -6.4773019
     # 0.86662667        # 0.13324037             # 0.13324032                  # -6.4773019
     # 0.86682663        # 0.13304076             # 0.13304072                  # -6.4773019
     # 0.86702659        # 0.13284115             # 0.13284111                  # -6.4773019
     # 0.86722655        # 0.13264155             # 0.13264150                  # -6.4773019
     # 0.86742651        # 0.13244194             # 0.13244189                  # -6.4773019
     # 0.86762647        # 0.13224233             # 0.13224228                  # -6.4773019
     # 0.86782643        # 0.13204272             # 0.13204267                  # -6.4773019
     # 0.86802639        # 0.13184311             # 0.13184306                  # -6.4773019
     # 0.86822635        # 0.13164350             # 0.13164345                  # -6.4773019
     # 0.86842631        # 0.13144388             # 0.13144384                  # -6.4773019
     # 0.86862627        # 0.13124427             # 0.13124423                  # -6.4773019
     # 0.86882623        # 0.13104466             # 0.13104461                  # -6.4773019
     # 0.86902619        # 0.13084504             # 0.13084500                  # -6.4773019
     # 0.86922615        # 0.13064543             # 0.13064538                  # -6.4773019
     # 0.86942611        # 0.13044581             # 0.13044577                  # -6.4773019
     # 0.86962607        # 0.13024620             # 0.13024615                  # -6.4773019
     # 0.86982603        # 0.13004658             # 0.13004654                  # -6.4773019
     # 0.87002599        # 0.12984696             # 0.12984692                  # -6.4773019
     # 0.87022595        # 0.12964734             # 0.12964730                  # -6.4773019
     # 0.87042591        # 0.12944772             # 0.12944768                  # -6.4773019
     # 0.87062587        # 0.12924811             # 0.12924806                  # -6.4773019
     # 0.87082583        # 0.12904848             # 0.12904844                  # -6.4773019
     # 0.87102579        # 0.12884886             # 0.12884882                  # -6.4773019
     # 0.87122575        # 0.12864924             # 0.12864920                  # -6.4773019
     # 0.87142571        # 0.12844962             # 0.12844958                  # -6.4773019
     # 0.87162567        # 0.12825000             # 0.12824995                  # -6.4773019
     # 0.87182563        # 0.12805037             # 0.12805033                  # -6.4773019
     # 0.87202559        # 0.12785075             # 0.12785071                  # -6.4773019
     # 0.87222555        # 0.12765112             # 0.12765108                  # -6.4773019
     # 0.87242551        # 0.12745150             # 0.12745146                  # -6.4773019
     # 0.87262547        # 0.12725187             # 0.12725183                  # -6.4773019
     # 0.87282543        # 0.12705225             # 0.12705220                  # -6.4773019
     # 0.87302539        # 0.12685262             # 0.12685258                  # -6.4773019
     # 0.87322535        # 0.12665299             # 0.12665295                  # -6.4773019
     # 0.87342531        # 0.12645336             # 0.12645332                  # -6.4773019
     # 0.87362527        # 0.12625373             # 0.12625369                  # -6.4773019
     # 0.87382523        # 0.12605410             # 0.12605406                  # -6.4773019
     # 0.87402519        # 0.12585447             # 0.12585443                  # -6.4773019
     # 0.87422515        # 0.12565484             # 0.12565480                  # -6.4773019
     # 0.87442511        # 0.12545521             # 0.12545517                  # -6.4773019
     # 0.87462507        # 0.12525558             # 0.12525553                  # -6.4773019
     # 0.87482503        # 0.12505594             # 0.12505590                  # -6.4773019
     # 0.87502500        # 0.12485631             # 0.12485627                  # -6.4773019
     # 0.87522496        # 0.12465667             # 0.12465663                  # -6.4773019
     # 0.87542492        # 0.12445704             # 0.12445700                  # -6.4773019
     # 0.87562488        # 0.12425740             # 0.12425736                  # -6.4773018
     # 0.87582484        # 0.12405777             # 0.12405773                  # -6.4773018
     # 0.87602480        # 0.12385813             # 0.12385809                  # -6.4773018
     # 0.87622476        # 0.12365849             # 0.12365845                  # -6.4773019
     # 0.87642472        # 0.12345885             # 0.12345881                  # -6.4773019
     # 0.87662468        # 0.12325922             # 0.12325917                  # -6.4773018
     # 0.87682464        # 0.12305958             # 0.12305954                  # -6.4773018
     # 0.87702460        # 0.12285994             # 0.12285990                  # -6.4773018
     # 0.87722456        # 0.12266030             # 0.12266025                  # -6.4773018
     # 0.87742452        # 0.12246065             # 0.12246061                  # -6.4773018
     # 0.87762448        # 0.12226101             # 0.12226097                  # -6.4773018
     # 0.87782444        # 0.12206137             # 0.12206133                  # -6.4773018
     # 0.87802440        # 0.12186173             # 0.12186169                  # -6.4773018
     # 0.87822436        # 0.12166208             # 0.12166204                  # -6.4773018
     # 0.87842432        # 0.12146244             # 0.12146240                  # -6.4773018
     # 0.87862428        # 0.12126279             # 0.12126275                  # -6.4773018
     # 0.87882424        # 0.12106315             # 0.12106311                  # -6.4773018
     # 0.87902420        # 0.12086350             # 0.12086346                  # -6.4773018
     # 0.87922416        # 0.12066385             # 0.12066381                  # -6.4773018
     # 0.87942412        # 0.12046421             # 0.12046417                  # -6.4773018
     # 0.87962408        # 0.12026456             # 0.12026452                  # -6.4773018
     # 0.87982404        # 0.12006491             # 0.12006487                  # -6.4773018
     # 0.88002400        # 0.11986526             # 0.11986522                  # -6.4773018
     # 0.88022396        # 0.11966561             # 0.11966557                  # -6.4773018
     # 0.88042392        # 0.11946596             # 0.11946592                  # -6.4773018
     # 0.88062388        # 0.11926631             # 0.11926627                  # -6.4773018
     # 0.88082384        # 0.11906666             # 0.11906662                  # -6.4773018
     # 0.88102380        # 0.11886701             # 0.11886697                  # -6.4773018
     # 0.88122376        # 0.11866735             # 0.11866731                  # -6.4773018
     # 0.88142372        # 0.11846770             # 0.11846766                  # -6.4773018
     # 0.88162368        # 0.11826804             # 0.11826801                  # -6.4773018
     # 0.88182364        # 0.11806839             # 0.11806835                  # -6.4773018
     # 0.88202360        # 0.11786874             # 0.11786870                  # -6.4773018
     # 0.88222356        # 0.11766908             # 0.11766904                  # -6.4773018
     # 0.88242352        # 0.11746942             # 0.11746938                  # -6.4773018
     # 0.88262348        # 0.11726977             # 0.11726973                  # -6.4773018
     # 0.88282344        # 0.11707011             # 0.11707007                  # -6.4773018
     # 0.88302340        # 0.11687045             # 0.11687041                  # -6.4773018
     # 0.88322336        # 0.11667079             # 0.11667075                  # -6.4773018
     # 0.88342332        # 0.11647113             # 0.11647109                  # -6.4773018
     # 0.88362328        # 0.11627147             # 0.11627143                  # -6.4773018
     # 0.88382324        # 0.11607181             # 0.11607177                  # -6.4773018
     # 0.88402320        # 0.11587215             # 0.11587211                  # -6.4773018
     # 0.88422316        # 0.11567249             # 0.11567245                  # -6.4773018
     # 0.88442312        # 0.11547283             # 0.11547279                  # -6.4773018
     # 0.88462308        # 0.11527316             # 0.11527312                  # -6.4773018
     # 0.88482304        # 0.11507350             # 0.11507346                  # -6.4773018
     # 0.88502300        # 0.11487384             # 0.11487380                  # -6.4773018
     # 0.88522296        # 0.11467417             # 0.11467413                  # -6.4773018
     # 0.88542292        # 0.11447451             # 0.11447447                  # -6.4773018
     # 0.88562288        # 0.11427484             # 0.11427480                  # -6.4773018
     # 0.88582284        # 0.11407517             # 0.11407514                  # -6.4773018
     # 0.88602280        # 0.11387551             # 0.11387547                  # -6.4773018
     # 0.88622276        # 0.11367584             # 0.11367580                  # -6.4773018
     # 0.88642272        # 0.11347617             # 0.11347613                  # -6.4773018
     # 0.88662268        # 0.11327650             # 0.11327647                  # -6.4773018
     # 0.88682264        # 0.11307683             # 0.11307680                  # -6.4773018
     # 0.88702260        # 0.11287716             # 0.11287713                  # -6.4773018
     # 0.88722256        # 0.11267749             # 0.11267746                  # -6.4773018
     # 0.88742252        # 0.11247782             # 0.11247779                  # -6.4773018
     # 0.88762248        # 0.11227815             # 0.11227811                  # -6.4773018
     # 0.88782244        # 0.11207848             # 0.11207844                  # -6.4773018
     # 0.88802240        # 0.11187881             # 0.11187877                  # -6.4773018
     # 0.88822236        # 0.11167913             # 0.11167910                  # -6.4773018
     # 0.88842232        # 0.11147946             # 0.11147942                  # -6.4773018
     # 0.88862228        # 0.11127979             # 0.11127975                  # -6.4773018
     # 0.88882224        # 0.11108011             # 0.11108008                  # -6.4773018
     # 0.88902220        # 0.11088044             # 0.11088040                  # -6.4773018
     # 0.88922216        # 0.11068076             # 0.11068072                  # -6.4773018
     # 0.88942212        # 0.11048108             # 0.11048105                  # -6.4773018
     # 0.88962208        # 0.11028141             # 0.11028137                  # -6.4773018
     # 0.88982204        # 0.11008173             # 0.11008169                  # -6.4773018
     # 0.89002200        # 0.10988205             # 0.10988202                  # -6.4773018
     # 0.89022196        # 0.10968237             # 0.10968234                  # -6.4773018
     # 0.89042192        # 0.10948269             # 0.10948266                  # -6.4773018
     # 0.89062188        # 0.10928302             # 0.10928298                  # -6.4773018
     # 0.89082184        # 0.10908333             # 0.10908330                  # -6.4773018
     # 0.89102180        # 0.10888365             # 0.10888362                  # -6.4773018
     # 0.89122176        # 0.10868397             # 0.10868394                  # -6.4773018
     # 0.89142172        # 0.10848429             # 0.10848426                  # -6.4773018
     # 0.89162168        # 0.10828461             # 0.10828457                  # -6.4773018
     # 0.89182164        # 0.10808493             # 0.10808489                  # -6.4773018
     # 0.89202160        # 0.10788524             # 0.10788521                  # -6.4773018
     # 0.89222156        # 0.10768556             # 0.10768552                  # -6.4773018
     # 0.89242152        # 0.10748587             # 0.10748584                  # -6.4773018
     # 0.89262148        # 0.10728619             # 0.10728615                  # -6.4773018
     # 0.89282144        # 0.10708650             # 0.10708647                  # -6.4773018
     # 0.89302140        # 0.10688682             # 0.10688678                  # -6.4773018
     # 0.89322136        # 0.10668713             # 0.10668710                  # -6.4773018
     # 0.89342132        # 0.10648744             # 0.10648741                  # -6.4773018
     # 0.89362128        # 0.10628776             # 0.10628772                  # -6.4773018
     # 0.89382124        # 0.10608807             # 0.10608803                  # -6.4773018
     # 0.89402120        # 0.10588838             # 0.10588834                  # -6.4773018
     # 0.89422116        # 0.10568869             # 0.10568866                  # -6.4773018
     # 0.89442112        # 0.10548900             # 0.10548897                  # -6.4773018
     # 0.89462108        # 0.10528931             # 0.10528928                  # -6.4773018
     # 0.89482104        # 0.10508962             # 0.10508958                  # -6.4773018
     # 0.89502100        # 0.10488993             # 0.10488989                  # -6.4773018
     # 0.89522096        # 0.10469024             # 0.10469020                  # -6.4773018
     # 0.89542092        # 0.10449054             # 0.10449051                  # -6.4773018
     # 0.89562088        # 0.10429085             # 0.10429082                  # -6.4773018
     # 0.89582084        # 0.10409116             # 0.10409112                  # -6.4773018
     # 0.89602080        # 0.10389146             # 0.10389143                  # -6.4773018
     # 0.89622076        # 0.10369177             # 0.10369173                  # -6.4773018
     # 0.89642072        # 0.10349207             # 0.10349204                  # -6.4773018
     # 0.89662068        # 0.10329238             # 0.10329234                  # -6.4773018
     # 0.89682064        # 0.10309268             # 0.10309265                  # -6.4773018
     # 0.89702060        # 0.10289299             # 0.10289295                  # -6.4773018
     # 0.89722056        # 0.10269329             # 0.10269326                  # -6.4773018
     # 0.89742052        # 0.10249359             # 0.10249356                  # -6.4773018
     # 0.89762048        # 0.10229389             # 0.10229386                  # -6.4773018
     # 0.89782044        # 0.10209420             # 0.10209416                  # -6.4773018
     # 0.89802040        # 0.10189450             # 0.10189446                  # -6.4773018
     # 0.89822036        # 0.10169480             # 0.10169476                  # -6.4773018
     # 0.89842032        # 0.10149510             # 0.10149506                  # -6.4773018
     # 0.89862028        # 0.10129540             # 0.10129536                  # -6.4773018
     # 0.89882024        # 0.10109570             # 0.10109566                  # -6.4773018
     # 0.89902020        # 0.10089599             # 0.10089596                  # -6.4773018
     # 0.89922016        # 0.10069629             # 0.10069626                  # -6.4773018
     # 0.89942012        # 0.10049659             # 0.10049656                  # -6.4773018
     # 0.89962008        # 0.10029689             # 0.10029685                  # -6.4773018
     # 0.89982004        # 0.10009718             # 0.10009715                  # -6.4773018
     # 0.90002000        # 0.099897480             # 0.099897446                  # -6.4773018
     # 0.90021996        # 0.099697775             # 0.099697742                  # -6.4773018
     # 0.90041992        # 0.099498070             # 0.099498037                  # -6.4773018
     # 0.90061988        # 0.099298365             # 0.099298332                  # -6.4773018
     # 0.90081984        # 0.099098659             # 0.099098626                  # -6.4773018
     # 0.90101980        # 0.098898953             # 0.098898920                  # -6.4773018
     # 0.90121976        # 0.098699246             # 0.098699213                  # -6.4773018
     # 0.90141972        # 0.098499538             # 0.098499505                  # -6.4773018
     # 0.90161968        # 0.098299830             # 0.098299798                  # -6.4773018
     # 0.90181964        # 0.098100122             # 0.098100089                  # -6.4773018
     # 0.90201960        # 0.097900413             # 0.097900381                  # -6.4773018
     # 0.90221956        # 0.097700704             # 0.097700671                  # -6.4773018
     # 0.90241952        # 0.097500994             # 0.097500961                  # -6.4773018
     # 0.90261948        # 0.097301284             # 0.097301251                  # -6.4773018
     # 0.90281944        # 0.097101573             # 0.097101541                  # -6.4773018
     # 0.90301940        # 0.096901862             # 0.096901829                  # -6.4773018
     # 0.90321936        # 0.096702150             # 0.096702118                  # -6.4773018
     # 0.90341932        # 0.096502438             # 0.096502406                  # -6.4773018
     # 0.90361928        # 0.096302725             # 0.096302693                  # -6.4773018
     # 0.90381924        # 0.096103012             # 0.096102980                  # -6.4773018
     # 0.90401920        # 0.095903298             # 0.095903266                  # -6.4773018
     # 0.90421916        # 0.095703584             # 0.095703552                  # -6.4773018
     # 0.90441912        # 0.095503869             # 0.095503838                  # -6.4773018
     # 0.90461908        # 0.095304154             # 0.095304123                  # -6.4773018
