#Time(Yr)                X_Me                Y_Me                Z_Me           R_Mercury                X_Ve                Y_Ve                Z_Ve             R_Venus                X_Ea                Y_Ea                Z_Ea             R_Earth                X_Ma                Y_Ma                Z_Ma              R_Mars                X_Ju                Y_Ju                Z_Ju           R_Jupiter                X_Sa                Y_Sa                Z_Sa            R_Saturn                X_Ur                Y_Ur                Z_Ur            R_Uranus                X_Ne                Y_Ne                Z_Ne           R_Neptune                X_Pu                Y_Pu                Z_Pu             R_Pluto
163.700             2789.02             6209.88            -704.405             6843.79            -94.1285            -260.515            -80.3000             288.403            -7.11708            -9.76755            -4.93358             13.0537             7.48053            -29.8051           -0.929991             30.7436             8.86951            -63.3855             15.9705             65.9654             4.80113            -40.9528             26.9953             49.2842            -1.10421             35.0383             16.0343             38.5487            -26.2013            -26.8816             18.2073             41.7209             9.69084             49.6111             3.82373             50.6931
163.750             2789.87             6211.78            -704.641             6845.88            -94.1534            -260.587            -80.3426             288.488            -7.15238            -9.86056            -4.96553             13.1546             7.48962            -29.7904           -0.917391             30.7312             8.88180            -63.3928             15.9750             65.9753             4.82632            -40.9660             26.9841             49.2915            -1.14398             35.0616             15.9960             38.5551            -26.1702            -26.9154             18.1656             41.7051             9.65396             49.6110             3.78113             50.6829
163.800             2790.73             6213.67            -704.876             6847.98            -94.1783            -260.659            -80.3851             288.573            -7.18736            -9.95314            -4.99725             13.2550             7.49868            -29.7756           -0.904579             30.7186             8.89409            -63.4002             15.9797             65.9851             4.85150            -40.9791             26.9731             49.2988            -1.18373             35.0848             15.9579             38.5616            -26.1392            -26.9493             18.1241             41.6894             9.61706             49.6110             3.73869             50.6726
163.850             2791.58             6215.57            -705.112             6850.07            -94.2033            -260.730            -80.4276             288.658            -7.22204            -10.0453            -5.02874             13.3549             7.50772            -29.7607           -0.891559             30.7060             8.90637            -63.4075             15.9847             65.9950             4.87668            -40.9923             26.9623             49.3063            -1.22349             35.1079             15.9199             38.5682            -26.1081            -26.9831             18.0827             41.6738             9.58016             49.6109             3.69642             50.6624
163.900             2792.43             6217.47            -705.347             6852.17            -94.2282            -260.802            -80.4700             288.742            -7.25642            -10.1370            -5.06000             13.4543             7.51673            -29.7456           -0.878336             30.6932             8.91865            -63.4148             15.9898             66.0050             4.90186            -41.0053             26.9517             49.3139            -1.26325             35.1311             15.8821             38.5750            -26.0769            -27.0169             18.0415             41.6583             9.54326             49.6107             3.65430             50.6522
163.950             2793.29             6219.37            -705.582             6854.26            -94.2531            -260.874            -80.5123             288.827            -7.29050            -10.2284            -5.09104             13.5532             7.52572            -29.7305           -0.864913             30.6804             8.93093            -63.4221             15.9951             66.0149             4.92703            -41.0184             26.9412             49.3215            -1.30300             35.1541             15.8445             38.5818            -26.0457            -27.0506             18.0004             41.6429             9.50634             49.6105             3.61234             50.6421
164.000             2794.14             6221.27            -705.818             6856.35            -94.2780            -260.946            -80.5545             288.912            -7.32430            -10.3193            -5.12187             13.6516             7.53468            -29.7153           -0.851295             30.6675             8.94320            -63.4294             16.0007             66.0249             4.95220            -41.0314             26.9310             49.3293            -1.34275             35.1771             15.8071             38.5888            -26.0145            -27.0843             17.9595             41.6277             9.46942             49.6103             3.57052             50.6320
164.050             2794.99             6223.17            -706.053             6858.45            -94.3030            -261.018            -80.5966             288.997            -7.35781            -10.4098            -5.15248             13.7495             7.54361            -29.6999           -0.837485             30.6544             8.95547            -63.4366             16.0064             66.0349             4.97737            -41.0444             26.9209             49.3371            -1.38250             35.2000             15.7698             38.5958            -25.9833            -27.1180             17.9187             41.6125             9.43250             49.6100             3.52885             50.6219
164.100             2795.84             6225.07            -706.288             6860.54            -94.3279            -261.090            -80.6387             289.081            -7.39104            -10.5000            -5.18289             13.8470             7.55252            -29.6845           -0.823488             30.6413             8.96774            -63.4438             16.0123             66.0449             5.00253            -41.0574             26.9110             49.3450            -1.42224             35.2229             15.7326             38.6030            -25.9520            -27.1516             17.8781             41.5974             9.39556             49.6097             3.48733             50.6119
164.150             2796.70             6226.97            -706.523             6862.64            -94.3528            -261.161            -80.6806             289.166            -7.42400            -10.5897            -5.21309             13.9440             7.56141            -29.6689           -0.809305             30.6280             8.98000            -63.4510             16.0184             66.0550             5.02769            -41.0703             26.9012             49.3530            -1.46198             35.2457             15.6956             38.6102            -25.9207            -27.1852             17.8376             41.5824             9.35862             49.6094             3.44594             50.6019
164.200             2797.55             6228.87            -706.758             6864.73            -94.3778            -261.233            -80.7225             289.251            -7.45669            -10.6791            -5.24310             14.0405             7.57026            -29.6533           -0.794942             30.6147             8.99226            -63.4582             16.0246             66.0651             5.05284            -41.0832             26.8916             49.3611            -1.50172             35.2684             15.6587             38.6175            -25.8893            -27.2188             17.7972             41.5675             9.32167             49.6090             3.40468             50.5919
164.250             2798.40             6230.77            -706.992             6866.83            -94.4027            -261.305            -80.7644             289.335            -7.48911            -10.7680            -5.27290             14.1365             7.57909            -29.6376           -0.780401             30.6013             9.00452            -63.4653             16.0310             66.0752             5.07799            -41.0960             26.8822             49.3692            -1.54146             35.2911             15.6220             38.6250            -25.8579            -27.2523             17.7570             41.5528             9.28471             49.6086             3.36356             50.5819
164.300             2799.26             6232.67            -707.227             6868.92            -94.4276            -261.377            -80.8061             289.420            -7.52127            -10.8566            -5.30252             14.2321             7.58790            -29.6217           -0.765685             30.5877             9.01678            -63.4725             16.0376             66.0853             5.10313            -41.1088             26.8729             49.3774            -1.58120             35.3137             15.5855             38.6325            -25.8265            -27.2858             17.7169             41.5381             9.24775             49.6081             3.32257             50.5720
164.350             2800.11             6234.56            -707.462             6871.02            -94.4525            -261.449            -80.8478             289.505            -7.55317            -10.9449            -5.33194             14.3273             7.59668            -29.6058           -0.750799             30.5741             9.02903            -63.4796             16.0444             66.0954             5.12827            -41.1216             26.8638             49.3857            -1.62093             35.3363             15.5490             38.6401            -25.7950            -27.3192             17.6769             41.5235             9.21078             49.6076             3.28170             50.5621
164.400             2800.96             6236.46            -707.696             6873.11            -94.4775            -261.520            -80.8895             289.589            -7.58482            -11.0327            -5.36118             14.4220             7.60543            -29.5897           -0.735745             30.5604             9.04128            -63.4867             16.0513             66.1056             5.15341            -41.1344             26.8548             49.3941            -1.66066             35.3588             15.5127             38.6478            -25.7635            -27.3527             17.6370             41.5089             9.17380             49.6071             3.24095             50.5522
164.450             2801.81             6238.36            -707.931             6875.21            -94.5024            -261.592            -80.9310             289.674            -7.61622            -11.1202            -5.39023             14.5162             7.61416            -29.5736           -0.720525             30.5465             9.05352            -63.4937             16.0584             66.1158             5.17854            -41.1471             26.8460             49.4025            -1.70039             35.3813             15.4766             38.6555            -25.7320            -27.3860             17.5973             41.4945             9.13681             49.6065             3.20033             50.5424
164.500             2802.67             6240.26            -708.165             6877.30            -94.5273            -261.664            -80.9725             289.758            -7.64737            -11.2074            -5.41911             14.6101             7.62286            -29.5573           -0.705145             30.5326             9.06577            -63.5008             16.0657             66.1260             5.20367            -41.1598             26.8373             49.4110            -1.74011             35.4036             15.4405             38.6634            -25.7004            -27.4194             17.5577             41.4802             9.09982             49.6059             3.15982             50.5325
164.550             2803.52             6242.16            -708.400             6879.40            -94.5522            -261.736            -81.0140             289.843            -7.67828            -11.2942            -5.44781             14.7035             7.63153            -29.5410           -0.689605             30.5186             9.07800            -63.5078             16.0731             66.1362             5.22879            -41.1724             26.8287             49.4195            -1.77983             35.4260             15.4046             38.6713            -25.6688            -27.4526             17.5181             41.4659             9.06282             49.6053             3.11942             50.5227
164.600             2804.37             6244.06            -708.634             6881.49            -94.5772            -261.808            -81.0553             289.928            -7.70895            -11.3806            -5.47634             14.7965             7.64018            -29.5245           -0.673909             30.5045             9.09024            -63.5148             16.0806             66.1464             5.25391            -41.1850             26.8203             49.4281            -1.81955             35.4482             15.3689             38.6793            -25.6372            -27.4859             17.4787             41.4517             9.02582             49.6046             3.07913             50.5130
164.650             2805.23             6245.96            -708.868             6883.59            -94.6021            -261.879            -81.0966             290.012            -7.73939            -11.4667            -5.50469             14.8891             7.64880            -29.5079           -0.658059             30.4902             9.10247            -63.5218             16.0884             66.1567             5.27903            -41.1976             26.8121             49.4368            -1.85926             35.4704             15.3332             38.6874            -25.6055            -27.5191             17.4394             41.4376             8.98880             49.6039             3.03896             50.5032
164.700             2806.08             6247.86            -709.102             6885.68            -94.6270            -261.951            -81.1379             290.097            -7.76960            -11.5524            -5.53288             14.9813             7.65739            -29.4913           -0.642059             30.4759             9.11470            -63.5287             16.0962             66.1670             5.30414            -41.2102             26.8039             49.4455            -1.89898             35.4926             15.2976             38.6956            -25.5738            -27.5523             17.4002             41.4236             8.95179             49.6031             2.99889             50.4935
164.750             2806.93             6249.76            -709.337             6887.78            -94.6519            -262.023            -81.1791             290.181            -7.79958            -11.6378            -5.56091             15.0730             7.66596            -29.4745           -0.625911             30.4615             9.12693            -63.5357             16.1042             66.1773             5.32924            -41.2227             26.7959             49.4543            -1.93869             35.5146             15.2622             38.7038            -25.5421            -27.5854             17.3611             41.4097             8.91476             49.6023             2.95892             50.4838
164.800             2807.78             6251.66            -709.571             6889.87            -94.6769            -262.095            -81.2203             290.265            -7.82933            -11.7229            -5.58877             15.1644             7.67450            -29.4576           -0.609618             30.4470             9.13916            -63.5426             16.1123             66.1876             5.35434            -41.2351             26.7880             49.4632            -1.97839             35.5367             15.2269             38.7121            -25.5103            -27.6185             17.3222             41.3958             8.87773             49.6015             2.91905             50.4742
164.850             2808.64             6253.55            -709.805             6891.97            -94.7018            -262.166            -81.2613             290.350            -7.85886            -11.8076            -5.61648             15.2554             7.68301            -29.4407           -0.593182             30.4324             9.15138            -63.5495             16.1206             66.1979             5.37944            -41.2476             26.7803             49.4721            -2.01809             35.5586             15.1917             38.7205            -25.4785            -27.6516             17.2833             41.3820             8.84069             49.6006             2.87928             50.4645
164.900             2809.49             6255.45            -710.039             6894.06            -94.7267            -262.238            -81.3024             290.434            -7.88817            -11.8920            -5.64403             15.3460             7.69150            -29.4236           -0.576605             30.4177             9.16359            -63.5564             16.1290             66.2082             5.40454            -41.2600             26.7727             49.4810            -2.05779             35.5805             15.1566             38.7289            -25.4466            -27.6846             17.2445             41.3683             8.80364             49.5997             2.83961             50.4549
164.950             2810.34             6257.35            -710.273             6896.16            -94.7516            -262.310            -81.3434             290.519            -7.91727            -11.9761            -5.67142             15.4362             7.69996            -29.4064           -0.559891             30.4029             9.17581            -63.5632             16.1376             66.2186             5.42962            -41.2724             26.7651             49.4900            -2.09749             35.6024             15.1216             38.7374            -25.4147            -27.7176             17.2057             41.3547             8.76658             49.5987             2.80003             50.4453
165.000             2811.20             6259.25            -710.507             6898.25            -94.7766            -262.382            -81.3843             290.603            -7.94616            -12.0599            -5.69866             15.5260             7.70839            -29.3891           -0.543041             30.3881             9.18802            -63.5700             16.1463             66.2289             5.45471            -41.2847             26.7578             49.4991            -2.13718             35.6241             15.0867             38.7460            -25.3828            -27.7506             17.1671             41.3411             8.72952             49.5977             2.76054             50.4357
165.050             2812.05             6261.15            -710.740             6900.35            -94.8015            -262.454            -81.4252             290.688            -7.97483            -12.1433            -5.72576             15.6155             7.71680            -29.3717           -0.526057             30.3731             9.20023            -63.5768             16.1551             66.2393             5.47979            -41.2971             26.7505             49.5082            -2.17686             35.6459             15.0519             38.7547            -25.3508            -27.7835             17.1286             41.3276             8.69246             49.5967             2.72114             50.4262
165.100             2812.90             6263.05            -710.974             6902.44            -94.8264            -262.525            -81.4661             290.772            -8.00330            -12.2265            -5.75271             15.7046             7.72517            -29.3542           -0.508942             30.3580             9.21243            -63.5836             16.1640             66.2497             5.50487            -41.3093             26.7433             49.5174            -2.21655             35.6675             15.0172             38.7634            -25.3188            -27.8163             17.0901             41.3142             8.65538             49.5956             2.68182             50.4166
165.150             2813.75             6264.95            -711.208             6904.54            -94.8513            -262.597            -81.5069             290.856            -8.03157            -12.3093            -5.77951             15.7933             7.73352            -29.3366           -0.491699             30.3428             9.22464            -63.5904             16.1731             66.2601             5.52994            -41.3216             26.7363             49.5266            -2.25623             35.6891             14.9826             38.7722            -25.2868            -27.8492             17.0518             41.3009             8.61830             49.5945             2.64259             50.4071
165.200             2814.61             6266.85            -711.442             6906.63            -94.8762            -262.669            -81.5476             290.941            -8.05963            -12.3918            -5.80617             15.8816             7.74185            -29.3190           -0.474328             30.3276             9.23684            -63.5971             16.1823             66.2705             5.55500            -41.3338             26.7293             49.5358            -2.29591             35.7106             14.9481             38.7810            -25.2547            -27.8820             17.0135             41.2876             8.58122             49.5934             2.60345             50.3976
165.250             2815.46             6268.75            -711.675             6908.73            -94.9012            -262.741            -81.5883             291.025            -8.08750            -12.4740            -5.83270             15.9696             7.75014            -29.3012           -0.456834             30.3122             9.24903            -63.6039             16.1916             66.2809             5.58007            -41.3460             26.7225             49.5451            -2.33558             35.7321             14.9137             38.7899            -25.2226            -27.9147             16.9753             41.2744             8.54412             49.5922             2.56438             50.3882
165.300             2816.31             6270.65            -711.909             6910.82            -94.9261            -262.813            -81.6290             291.109            -8.11517            -12.5559            -5.85908             16.0573             7.75841            -29.2832           -0.439216             30.2968             9.26122            -63.6106             16.2010             66.2914             5.60512            -41.3581             26.7157             49.5544            -2.37525             35.7535             14.8794             38.7989            -25.1905            -27.9474             16.9372             41.2612             8.50702             49.5910             2.52540             50.3787
165.350             2817.17             6272.54            -712.143             6912.91            -94.9510            -262.884            -81.6696             291.194            -8.14264            -12.6375            -5.88533             16.1446             7.76665            -29.2652           -0.421478             30.2812             9.27341            -63.6172             16.2105             66.3018             5.63018            -41.3702             26.7091             49.5638            -2.41491             35.7749             14.8451             38.8079            -25.1583            -27.9801             16.8991             41.2481             8.46991             49.5897             2.48649             50.3693
165.400             2818.02             6274.44            -712.376             6915.01            -94.9759            -262.956            -81.7102             291.278            -8.16993            -12.7188            -5.91145             16.2315             7.77487            -29.2471           -0.403621             30.2656             9.28560            -63.6239             16.2202             66.3123             5.65522            -41.3823             26.7026             49.5732            -2.45457             35.7962             14.8110             38.8170            -25.1261            -28.0128             16.8611             41.2351             8.43280             49.5885             2.44765             50.3599
165.450             2818.87             6276.34            -712.610             6917.10            -95.0008            -263.028            -81.7507             291.362            -8.19703            -12.7998            -5.93744             16.3181             7.78305            -29.2289           -0.385648             30.2499             9.29778            -63.6305             16.2300             66.3227             5.68027            -41.3944             26.6961             49.5827            -2.49423             35.8174             14.7769             38.8261            -25.0939            -28.0454             16.8232             41.2221             8.39568             49.5871             2.40889             50.3505
165.500             2819.72             6278.24            -712.843             6919.20            -95.0257            -263.100            -81.7913             291.447            -8.22394            -12.8806            -5.96330             16.4044             7.79121            -29.2106           -0.367560             30.2340             9.30996            -63.6371             16.2398             66.3332             5.70531            -41.4064             26.6898             49.5922            -2.53388             35.8386             14.7429             38.8353            -25.0616            -28.0779             16.7854             41.2092             8.35855             49.5858             2.37020             50.3411
165.550             2820.58             6280.14            -713.077             6921.29            -95.0507            -263.171            -81.8317             291.531            -8.25066            -12.9610            -5.98903             16.4903             7.79934            -29.1922           -0.349359             30.2181             9.32214            -63.6437             16.2498             66.3437             5.73034            -41.4184             26.6836             49.6017            -2.57353             35.8597             14.7090             38.8445            -25.0293            -28.1104             16.7476             41.1964             8.32142             49.5843             2.33158             50.3318
165.600             2821.43             6282.04            -713.310             6923.39            -95.0756            -263.243            -81.8722             291.615            -8.27721            -13.0412            -6.01464             16.5759             7.80745            -29.1736           -0.331047             30.2021             9.33431            -63.6503             16.2599             66.3542             5.75537            -41.4303             26.6774             49.6113            -2.61317             35.8808             14.6752             38.8538            -24.9969            -28.1429             16.7099             41.1836             8.28428             49.5829             2.29302             50.3225
165.650             2822.28             6283.94            -713.543             6925.48            -95.1005            -263.315            -81.9125             291.699            -8.30357            -13.1210            -6.04012             16.6611             7.81552            -29.1550           -0.312625             30.1860             9.34648            -63.6568             16.2701             66.3647             5.78040            -41.4422             26.6714             49.6209            -2.65281             35.9018             14.6415             38.8632            -24.9645            -28.1753             16.6723             41.1709             8.24714             49.5814             2.25454             50.3132
165.700             2823.14             6285.84            -713.777             6927.58            -95.1254            -263.387            -81.9529             291.784            -8.32976            -13.2006            -6.06549             16.7461             7.82357            -29.1363           -0.294096             30.1698             9.35865            -63.6634             16.2804             66.3752             5.80542            -41.4541             26.6654             49.6305            -2.69245             35.9227             14.6078             38.8726            -24.9321            -28.2077             16.6347             41.1582             8.20998             49.5799             2.21611             50.3039
165.750             2823.99             6287.74            -714.010             6929.67            -95.1503            -263.459            -81.9932             291.868            -8.35577            -13.2799            -6.09073             16.8307             7.83158            -29.1174           -0.275462             30.1535             9.37082            -63.6699             16.2908             66.3857             5.83044            -41.4659             26.6595             49.6402            -2.73208             35.9436             14.5742             38.8820            -24.8997            -28.2401             16.5972             41.1456             8.17282             49.5783             2.17775             50.2946
165.800             2824.84             6289.64            -714.243             6931.77            -95.1752            -263.530            -82.0335             291.952            -8.38161            -13.3590            -6.11586             16.9150             7.83957            -29.0985           -0.256723             30.1371             9.38298            -63.6764             16.3013             66.3962             5.85545            -41.4778             26.6537             49.6499            -2.77170             35.9644             14.5407             38.8915            -24.8672            -28.2724             16.5598             41.1331             8.13566             49.5767             2.13945             50.2854
165.850             2825.69             6291.54            -714.476             6933.86            -95.2002            -263.602            -82.0738             292.036            -8.40728            -13.4377            -6.14087             16.9990             7.84754            -29.0794           -0.237881             30.1207             9.39514            -63.6828             16.3119             66.4067             5.88046            -41.4895             26.6480             49.6596            -2.81132             35.9851             14.5073             38.9011            -24.8346            -28.3047             16.5224             41.1206             8.09849             49.5751             2.10122             50.2761
165.900             2826.55             6293.43            -714.710             6935.96            -95.2251            -263.674            -82.1140             292.121            -8.43278            -13.5162            -6.16577             17.0826             7.85547            -29.0603           -0.218939             30.1041             9.40729            -63.6893             16.3226             66.4172             5.90546            -41.5013             26.6424             49.6694            -2.85094             36.0058             14.4739             38.9107            -24.8021            -28.3369             16.4850             41.1082             8.06131             49.5734             2.06304             50.2669
165.950             2827.40             6295.33            -714.943             6938.05            -95.2500            -263.746            -82.1542             292.205            -8.45812            -13.5944            -6.19055             17.1660             7.86337            -29.0410           -0.199897             30.0874             9.41944            -63.6957             16.3334             66.4278             5.93046            -41.5130             26.6369             49.6792            -2.89055             36.0264             14.4406             38.9203            -24.7695            -28.3691             16.4478             41.0958             8.02413             49.5717             2.02491             50.2577
166.000             2828.25             6297.23            -715.176             6940.15            -95.2749            -263.817            -82.1944             292.289            -8.48328            -13.6724            -6.21523             17.2491             7.87125            -29.0216           -0.180757             30.0707             9.43159            -63.7021             16.3443             66.4383             5.95545            -41.5247             26.6314             49.6890            -2.93016             36.0470             14.4073             38.9300            -24.7368            -28.4013             16.4105             41.0835             7.98694             49.5699             1.98684             50.2485
166.050             2829.11             6299.13            -715.409             6942.24            -95.2998            -263.889            -82.2345             292.373            -8.50829            -13.7501            -6.23979             17.3318             7.87910            -29.0022           -0.161521             30.0538             9.44374            -63.7084             16.3553             66.4488             5.98044            -41.5363             26.6260             49.6989            -2.96976             36.0675             14.3742             38.9397            -24.7042            -28.4334             16.3734             41.0712             7.94974             49.5681             1.94883             50.2394
166.100             2829.96             6301.03            -715.642             6944.34            -95.3247            -263.961            -82.2746             292.457            -8.53313            -13.8275            -6.26425             17.4143             7.88692            -28.9826           -0.142191             30.0369             9.45588            -63.7148             16.3664             66.4594             6.00542            -41.5479             26.6207             49.7088            -3.00936             36.0880             14.3411             38.9495            -24.6715            -28.4655             16.3362             41.0590             7.91254             49.5663             1.91086             50.2302
166.150             2830.81             6302.93            -715.875             6946.43            -95.3496            -264.033            -82.3147             292.541            -8.55782            -13.9047            -6.28860             17.4964             7.89471            -28.9629           -0.122767             30.0199             9.46802            -63.7211             16.3776             66.4699             6.03040            -41.5595             26.6155             49.7187            -3.04895             36.1084             14.3080             38.9593            -24.6387            -28.4975             16.2992             41.0468             7.87533             49.5644             1.87295             50.2211
166.200             2831.66             6304.83            -716.108             6948.52            -95.3746            -264.104            -82.3548             292.626            -8.58234            -13.9816            -6.31285             17.5783             7.90247            -28.9431           -0.103251             30.0027             9.48015            -63.7274             16.3888             66.4805             6.05537            -41.5711             26.6104             49.7286            -3.08853             36.1287             14.2750             38.9692            -24.6060            -28.5295             16.2621             41.0347             7.83811             49.5625             1.83509             50.2120
166.250             2832.52             6306.73            -716.341             6950.62            -95.3995            -264.176            -82.3948             292.710            -8.60672            -14.0583            -6.33699             17.6598             7.91020            -28.9232          -0.0836450             29.9855             9.49228            -63.7337             16.4002             66.4910             6.08034            -41.5826             26.6053             49.7385            -3.12812             36.1490             14.2421             38.9791            -24.5731            -28.5615             16.2251             41.0226             7.80089             49.5606             1.79728             50.2029
166.300             2833.37             6308.63            -716.574             6952.71            -95.4244            -264.248            -82.4348             292.794            -8.63093            -14.1347            -6.36104             17.7411             7.91791            -28.9032          -0.0639497             29.9682             9.50441            -63.7400             16.4116             66.5016             6.10530            -41.5941             26.6003             49.7485            -3.16769             36.1692             14.2092             38.9890            -24.5403            -28.5934             16.1882             41.0106             7.76367             49.5586             1.75951             50.1939
166.350             2834.22             6310.53            -716.807             6954.81            -95.4493            -264.320            -82.4748             292.878            -8.65500            -14.2109            -6.38498             17.8221             7.92558            -28.8831          -0.0441667             29.9508             9.51654            -63.7462             16.4231             66.5122             6.13026            -41.6055             26.5953             49.7585            -3.20726             36.1893             14.1764             38.9990            -24.5074            -28.6253             16.1513             40.9986             7.72643             49.5566             1.72179             50.1848
166.400             2835.08             6312.42            -717.040             6956.90            -95.4742            -264.391            -82.5147             292.962            -8.67891            -14.2868            -6.40882             17.9028             7.93323            -28.8629          -0.0242974             29.9333             9.52866            -63.7525             16.4347             66.5227             6.15522            -41.6169             26.5905             49.7686            -3.24683             36.2094             14.1436             39.0090            -24.4745            -28.6571             16.1145             40.9867             7.68919             49.5545             1.68411             50.1758
166.450             2835.93             6314.32            -717.273             6959.00            -95.4991            -264.463            -82.5546             293.046            -8.70267            -14.3625            -6.43257             17.9832             7.94085            -28.8426         -0.00434308             29.9158             9.54078            -63.7587             16.4464             66.5333             6.18017            -41.6283             26.5857             49.7786            -3.28639             36.2294             14.1109             39.0191            -24.4416            -28.6889             16.0777             40.9748             7.65195             49.5524             1.64648             50.1667
166.500             2836.78             6316.22            -717.506             6961.09            -95.5240            -264.535            -82.5946             293.130            -8.72629            -14.4379            -6.45622             18.0633             7.94843            -28.8222           0.0156950             29.8981             9.55290            -63.7649             16.4581             66.5439             6.20511            -41.6397             26.5809             49.7887            -3.32594             36.2494             14.0783             39.0292            -24.4086            -28.7207             16.0409             40.9630             7.61470             49.5502             1.60889             50.1577
166.550             2837.63             6318.12            -717.739             6963.19            -95.5489            -264.607            -82.6344             293.215            -8.74976            -14.5131            -6.47978             18.1432             7.95599            -28.8016           0.0358156             29.8803             9.56501            -63.7710             16.4700             66.5544             6.23005            -41.6510             26.5763             49.7988            -3.36549             36.2693             14.0457             39.0393            -24.3756            -28.7524             16.0042             40.9512             7.57744             49.5481             1.57134             50.1488
166.600             2838.49             6320.02            -717.971             6965.28            -95.5738            -264.678            -82.6743             293.299            -8.77308            -14.5881            -6.50324             18.2228             7.96352            -28.7810           0.0560173             29.8625             9.57712            -63.7772             16.4819             66.5650             6.25498            -41.6623             26.5717             49.8089            -3.40504             36.2891             14.0131             39.0495            -24.3425            -28.7840             15.9675             40.9394             7.54018             49.5458             1.53383             50.1398
166.650             2839.34             6321.92            -718.204             6967.38            -95.5988            -264.750            -82.7141             293.383            -8.79626            -14.6628            -6.52662             18.3021             7.97102            -28.7603           0.0762991             29.8445             9.58923            -63.7833             16.4939             66.5756             6.27991            -41.6735             26.5671             49.8190            -3.44457             36.3089             13.9806             39.0597            -24.3094            -28.8157             15.9308             40.9277             7.50291             49.5436             1.49636             50.1308
166.700             2840.19             6323.82            -718.437             6969.47            -95.6237            -264.822            -82.7540             293.467            -8.81931            -14.7372            -6.54990             18.3812             7.97849            -28.7394           0.0966596             29.8265             9.60133            -63.7894             16.5059             66.5861             6.30484            -41.6847             26.5627             49.8291            -3.48411             36.3287             13.9482             39.0700            -24.2763            -28.8472             15.8942             40.9161             7.46563             49.5413             1.45893             50.1219
166.750             2841.05             6325.72            -718.670             6971.57            -95.6486            -264.894            -82.7938             293.551            -8.84221            -14.8115            -6.57309             18.4600             7.98593            -28.7184            0.117098             29.8084             9.61343            -63.7954             16.5181             66.5967             6.32976            -41.6959             26.5582             49.8393            -3.52363             36.3483             13.9158             39.0802            -24.2431            -28.8788             15.8576             40.9045             7.42835             49.5390             1.42153             50.1130
