#Time(Yr)                K_Me                U_Me             Etot_Me                L_Me                K_Ve                U_Ve             Etot_Ve                L_Ve                K_Ea                U_Ea             Etot_Ea                L_Ea                K_Ma                U_Ma             Etot_Ma                L_Ma                K_Ju                U_Ju             Etot_Ju                L_Ju                K_Sa                U_Sa             Etot_Sa                L_Sa                K_Ur                U_Ur             Etot_Ur                L_Ur                K_Ne                U_Ne             Etot_Ne                L_Ne                K_Pl                U_Pl             Etot_pl                L_Pl
100.0000        5.577051E-06       -1.390055E-05       -8.323502E-06        4.119908E-13        6.033562E-05       -0.0001274883       -6.715269E-05        1.693242E-10        5.958539E-05       -0.0001180677       -5.848226E-05        3.610411E-10        4.291284E-06       -8.527561E-06       -4.236277E-06        6.135513E-12         0.003370898        -0.007016138        -0.003645240        0.0001856449        0.0005716969        -0.001166193       -0.0005944961        3.063259E-05        4.148886E-05       -8.650012E-05       -4.501126E-05        1.439896E-06        3.370688E-05       -6.763006E-05       -3.392318E-05        3.147663E-06        2.020832E-08       -5.305979E-08       -3.285147E-08        6.335006E-12
100.0500        5.386295E-06       -1.364311E-05       -8.256815E-06        4.119942E-13        6.315900E-05       -0.0001304950       -6.733596E-05        1.693251E-10        5.887359E-05       -0.0001173365       -5.846293E-05        3.610496E-10        4.157327E-06       -8.392676E-06       -4.235349E-06        6.135316E-12         0.003374897        -0.007020154        -0.003645256        0.0001856428        0.0005711194        -0.001165577       -0.0005944578        3.063342E-05        4.149671E-05       -8.650807E-05       -4.501137E-05        1.439895E-06        3.370581E-05       -6.762859E-05       -3.392278E-05        3.147667E-06        2.020523E-08       -5.305672E-08       -3.285148E-08        6.335006E-12
100.1000        5.082916E-06       -1.326328E-05       -8.180363E-06        4.120001E-13        6.525997E-05       -0.0001327538       -6.749384E-05        1.693271E-10        5.787842E-05       -0.0001163156       -5.843721E-05        3.610576E-10        4.029878E-06       -8.264429E-06       -4.234551E-06        6.135130E-12         0.003379073        -0.007024345        -0.003645272        0.0001856407        0.0005705457        -0.001164965       -0.0005944193        3.063426E-05        4.150460E-05       -8.651608E-05       -4.501147E-05        1.439895E-06        3.370473E-05       -6.762711E-05       -3.392239E-05        3.147671E-06        2.020216E-08       -5.305366E-08       -3.285150E-08        6.335005E-12
100.1500        5.043102E-06       -1.321529E-05       -8.172193E-06        4.120024E-13        6.592789E-05       -0.0001334761       -6.754821E-05        1.693301E-10        5.671445E-05       -0.0001151234       -5.840896E-05        3.610637E-10        3.911780E-06       -8.145660E-06       -4.233880E-06        6.134957E-12         0.003383423        -0.007028711        -0.003645289        0.0001856386        0.0005699757        -0.001164356       -0.0005943805        3.063511E-05        4.151254E-05       -8.652413E-05       -4.501159E-05        1.439894E-06        3.370365E-05       -6.762564E-05       -3.392199E-05        3.147674E-06        2.019909E-08       -5.305061E-08       -3.285152E-08        6.335005E-12
100.2000        5.313480E-06       -1.354929E-05       -8.235812E-06        4.119976E-13        6.491581E-05       -0.0001323820       -6.746621E-05        1.693338E-10        5.550311E-05       -0.0001138847       -5.838158E-05        3.610665E-10        3.805150E-06       -8.038478E-06       -4.233328E-06        6.134798E-12         0.003387945        -0.007033250        -0.003645305        0.0001856365        0.0005694094        -0.001163751       -0.0005943415        3.063595E-05        4.152053E-05       -8.653224E-05       -4.501171E-05        1.439894E-06        3.370257E-05       -6.762417E-05       -3.392159E-05        3.147678E-06        2.019604E-08       -5.304758E-08       -3.285154E-08        6.335005E-12
100.2500        5.563708E-06       -1.388189E-05       -8.318177E-06        4.119906E-13        6.259277E-05       -0.0001298887       -6.729594E-05        1.693375E-10        5.435712E-05       -0.0001127146       -5.835752E-05        3.610650E-10        3.711513E-06       -7.944395E-06       -4.232882E-06        6.134653E-12         0.003392639        -0.007037959        -0.003645321        0.0001856344        0.0005688469        -0.001163149       -0.0005943024        3.063679E-05        4.152855E-05       -8.654040E-05       -4.501185E-05        1.439893E-06        3.370150E-05       -6.762269E-05       -3.392119E-05        3.147682E-06        2.019300E-08       -5.304457E-08       -3.285157E-08        6.335005E-12
100.3000        5.475882E-06       -1.376164E-05       -8.285756E-06        4.119868E-13        5.971996E-05       -0.0001268355       -6.711555E-05        1.693402E-10        5.337100E-05       -0.0001117093       -5.833828E-05        3.610589E-10        3.631926E-06       -7.864458E-06       -4.232532E-06        6.134522E-12         0.003397501        -0.007042837        -0.003645335        0.0001856323        0.0005682881        -0.001162551       -0.0005942632        3.063763E-05        4.153663E-05       -8.654861E-05       -4.501199E-05        1.439892E-06        3.370043E-05       -6.762121E-05       -3.392079E-05        3.147685E-06        2.018996E-08       -5.304156E-08       -3.285160E-08        6.335004E-12
100.3500        5.161208E-06       -1.335876E-05       -8.197549E-06        4.119885E-13        5.707550E-05       -0.0001240503       -6.697477E-05        1.693410E-10        5.261730E-05       -0.0001109418       -5.832454E-05        3.610496E-10        3.567098E-06       -7.799364E-06       -4.232266E-06        6.134405E-12         0.003402531        -0.007047881        -0.003645349        0.0001856302        0.0005677331        -0.001161957       -0.0005942240        3.063847E-05        4.154474E-05       -8.655688E-05       -4.501214E-05        1.439892E-06        3.369935E-05       -6.761974E-05       -3.392039E-05        3.147689E-06        2.018694E-08       -5.303858E-08       -3.285163E-08        6.335004E-12
100.4000        5.016200E-06       -1.318306E-05       -8.166859E-06        4.119947E-13        5.522300E-05       -0.0001221119       -6.688891E-05        1.693390E-10        5.214636E-05       -0.0001104627       -5.831638E-05        3.610395E-10        3.517484E-06       -7.749562E-06       -4.232077E-06        6.134299E-12         0.003407727        -0.007053088        -0.003645362        0.0001856282        0.0005671819        -0.001161367       -0.0005941849        3.063931E-05        4.155290E-05       -8.656520E-05       -4.501230E-05        1.439891E-06        3.369828E-05       -6.761826E-05       -3.391999E-05        3.147693E-06        2.018393E-08       -5.303560E-08       -3.285167E-08        6.335003E-12
100.4500        5.212632E-06       -1.342232E-05       -8.209692E-06        4.120018E-13        5.447599E-05       -0.0001213331       -6.685714E-05        1.693354E-10        5.198735E-05       -0.0001103011       -5.831379E-05        3.610303E-10        3.483366E-06       -7.715325E-06       -4.231959E-06        6.134205E-12         0.003413085        -0.007058459        -0.003645374        0.0001856261        0.0005666344        -0.001160780       -0.0005941459        3.064014E-05        4.156111E-05       -8.657358E-05       -4.501247E-05        1.439890E-06        3.369721E-05       -6.761679E-05       -3.391959E-05        3.147696E-06        2.018094E-08       -5.303264E-08       -3.285171E-08        6.335003E-12
100.5000        5.515279E-06       -1.381499E-05       -8.299716E-06        4.120043E-13        5.494346E-05       -0.0001218206       -6.687714E-05        1.693315E-10        5.214997E-05       -0.0001104666       -5.831659E-05        3.610227E-10        3.464904E-06       -7.696811E-06       -4.231907E-06        6.134121E-12         0.003418603        -0.007063989        -0.003645386        0.0001856241        0.0005660907        -0.001160198       -0.0005941073        3.064096E-05        4.156936E-05       -8.658200E-05       -4.501264E-05        1.439889E-06        3.369614E-05       -6.761532E-05       -3.391919E-05        3.147700E-06        2.017795E-08       -5.302970E-08       -3.285175E-08        6.335003E-12
100.5500        5.540791E-06       -1.385004E-05       -8.309248E-06        4.120005E-13        5.655970E-05       -0.0001235103       -6.695056E-05        1.693274E-10        5.262485E-05       -0.0001109498       -5.832493E-05        3.610164E-10        3.462174E-06       -7.694092E-06       -4.231918E-06        6.134046E-12         0.003424280        -0.007069678        -0.003645398        0.0001856221        0.0005655509        -0.001159620       -0.0005940689        3.064177E-05        4.157765E-05       -8.659048E-05       -4.501282E-05        1.439889E-06        3.369507E-05       -6.761386E-05       -3.391879E-05        3.147704E-06        2.017497E-08       -5.302676E-08       -3.285179E-08        6.335002E-12
100.6000        5.256968E-06       -1.347777E-05       -8.220803E-06        4.119944E-13        5.906497E-05       -0.0001261443       -6.707933E-05        1.693241E-10        5.338307E-05       -0.0001117221       -5.833900E-05        3.610108E-10        3.475190E-06       -7.707181E-06       -4.231992E-06        6.133983E-12         0.003430113        -0.007075524        -0.003645411        0.0001856200        0.0005650148        -0.001159046       -0.0005940309        3.064258E-05        4.158599E-05       -8.659900E-05       -4.501301E-05        1.439888E-06        3.369400E-05       -6.761239E-05       -3.391840E-05        3.147707E-06        2.017201E-08       -5.302385E-08       -3.285184E-08        6.335002E-12
100.6500        5.024256E-06       -1.319272E-05       -8.168459E-06        4.119913E-13        6.195529E-05       -0.0001292091       -6.725382E-05        1.693221E-10        5.437479E-05       -0.0001127334       -5.835859E-05        3.610063E-10        3.503904E-06       -7.736026E-06       -4.232122E-06        6.133933E-12         0.003436098        -0.007081522        -0.003645424        0.0001856181        0.0005644825        -0.001158476       -0.0005939934        3.064338E-05        4.159438E-05       -8.660758E-05       -4.501320E-05        1.439887E-06        3.369293E-05       -6.761094E-05       -3.391801E-05        3.147711E-06        2.016905E-08       -5.302094E-08       -3.285189E-08        6.335001E-12
100.7000        5.123807E-06       -1.331299E-05       -8.189186E-06        4.119918E-13        6.448742E-05       -0.0001319209       -6.743343E-05        1.693215E-10        5.552749E-05       -0.0001139104       -5.838295E-05        3.610030E-10        3.548192E-06       -7.780507E-06       -4.232315E-06        6.133896E-12         0.003442234        -0.007087672        -0.003645438        0.0001856161        0.0005639541        -0.001157910       -0.0005939563        3.064417E-05        4.160280E-05       -8.661620E-05       -4.501339E-05        1.439886E-06        3.369186E-05       -6.760948E-05       -3.391762E-05        3.147715E-06        2.016611E-08       -5.301805E-08       -3.285193E-08        6.335001E-12
100.7500        5.438320E-06       -1.371154E-05       -8.273225E-06        4.119968E-13        6.586083E-05       -0.0001334037       -6.754284E-05        1.693221E-10        5.674609E-05       -0.0001151567       -5.841059E-05        3.610009E-10        3.607827E-06       -7.840403E-06       -4.232576E-06        6.133874E-12         0.003448518        -0.007093970        -0.003645452        0.0001856142        0.0005634296        -0.001157349       -0.0005939197        3.064494E-05        4.161127E-05       -8.662487E-05       -4.501359E-05        1.439885E-06        3.369079E-05       -6.760803E-05       -3.391723E-05        3.147718E-06        2.016318E-08       -5.301516E-08       -3.285199E-08        6.335000E-12
100.8000        5.573752E-06       -1.389601E-05       -8.322258E-06        4.120008E-13        6.558141E-05       -0.0001331012       -6.751984E-05        1.693240E-10        5.791679E-05       -0.0001163558       -5.843904E-05        3.610001E-10        3.682425E-06       -7.915337E-06       -4.232912E-06        6.133870E-12         0.003454946        -0.007100413        -0.003645466        0.0001856122        0.0005629090        -0.001156793       -0.0005938836        3.064571E-05        4.161979E-05       -8.663358E-05       -4.501380E-05        1.439884E-06        3.368973E-05       -6.760658E-05       -3.391685E-05        3.147722E-06        2.016026E-08       -5.301230E-08       -3.285204E-08        6.334999E-12
100.8500        5.358372E-06       -1.360697E-05       -8.248600E-06        4.119984E-13        6.375282E-05       -0.0001311313       -6.737851E-05        1.693268E-10        5.891673E-05       -0.0001173816       -5.846489E-05        3.610006E-10        3.771380E-06       -8.004710E-06       -4.233329E-06        6.133886E-12         0.003461516        -0.007106997        -0.003645481        0.0001856103        0.0005623922        -0.001156240       -0.0005938480        3.064646E-05        4.162834E-05       -8.664235E-05       -4.501401E-05        1.439883E-06        3.368866E-05       -6.760513E-05       -3.391647E-05        3.147725E-06        2.015735E-08       -5.300944E-08       -3.285210E-08        6.334999E-12
100.9000        5.065814E-06       -1.324269E-05       -8.176872E-06        4.119919E-13        6.101157E-05       -0.0001282052       -6.719360E-05        1.693301E-10        5.963002E-05       -0.0001181142       -5.848423E-05        3.610025E-10        3.873768E-06       -8.107611E-06       -4.233843E-06        6.133915E-12         0.003468225        -0.007113721        -0.003645496        0.0001856085        0.0005618794        -0.001155692       -0.0005938129        3.064721E-05        4.163695E-05       -8.665118E-05       -4.501423E-05        1.439882E-06        3.368760E-05       -6.760369E-05       -3.391609E-05        3.147729E-06        2.015445E-08       -5.300660E-08       -3.285215E-08        6.334998E-12
100.9500        5.057130E-06       -1.323222E-05       -8.175088E-06        4.119874E-13        5.817298E-05       -0.0001252045       -6.703156E-05        1.693331E-10        5.996756E-05       -0.0001184612       -5.849361E-05        3.610058E-10        3.988240E-06       -8.222712E-06       -4.234472E-06        6.133954E-12         0.003475068        -0.007120579        -0.003645511        0.0001856066        0.0005613706        -0.001155149       -0.0005937782        3.064794E-05        4.164559E-05       -8.666005E-05       -4.501446E-05        1.439881E-06        3.368653E-05       -6.760224E-05       -3.391571E-05        3.147732E-06        2.015156E-08       -5.300378E-08       -3.285222E-08        6.334997E-12
101.0000        5.342582E-06       -1.358661E-05       -8.244024E-06        4.119879E-13        5.591152E-05       -0.0001228324       -6.692086E-05        1.693346E-10        5.988524E-05       -0.0001183765       -5.849122E-05        3.610106E-10        4.112905E-06       -8.348133E-06       -4.235228E-06        6.134002E-12         0.003482043        -0.007127569        -0.003645526        0.0001856048        0.0005608657        -0.001154610       -0.0005937441        3.064866E-05        4.165428E-05       -8.666898E-05       -4.501470E-05        1.439880E-06        3.368547E-05       -6.760080E-05       -3.391534E-05        3.147736E-06        2.014868E-08       -5.300096E-08       -3.285228E-08        6.334997E-12
101.0500        5.571116E-06       -1.389229E-05       -8.321173E-06        4.119926E-13        5.464772E-05       -0.0001215130       -6.686532E-05        1.693341E-10        5.939383E-05       -0.0001178713       -5.847750E-05        3.610170E-10        4.245188E-06       -8.481305E-06       -4.236117E-06        6.134061E-12         0.003489147        -0.007134687        -0.003645540        0.0001856031        0.0005603648        -0.001154075       -0.0005937104        3.064937E-05        4.166301E-05       -8.667795E-05       -4.501494E-05        1.439879E-06        3.368441E-05       -6.759937E-05       -3.391496E-05        3.147739E-06        2.014582E-08       -5.299817E-08       -3.285235E-08        6.334996E-12
101.1000        5.452274E-06       -1.373006E-05       -8.277786E-06        4.119992E-13        5.457450E-05       -0.0001214368       -6.686230E-05        1.693316E-10        5.855648E-05       -0.0001170115       -5.845499E-05        3.610246E-10        4.381721E-06       -8.618853E-06       -4.237132E-06        6.134131E-12         0.003496375        -0.007141929        -0.003645553        0.0001856013        0.0005598680        -0.001153545       -0.0005936773        3.065006E-05        4.167179E-05       -8.668699E-05       -4.501520E-05        1.439877E-06        3.368334E-05       -6.759793E-05       -3.391459E-05        3.147743E-06        2.014296E-08       -5.299538E-08       -3.285242E-08        6.334995E-12
101.1500        5.136491E-06       -1.332846E-05       -8.191967E-06        4.120021E-13        5.570281E-05       -0.0001226144       -6.691162E-05        1.693279E-10        5.747491E-05       -0.0001159024       -5.842747E-05        3.610333E-10        4.518272E-06       -8.756528E-06       -4.238256E-06        6.134213E-12         0.003503724        -0.007149291        -0.003645566        0.0001855996        0.0005593752        -0.001153020       -0.0005936446        3.065074E-05        4.168061E-05       -8.669607E-05       -4.501547E-05        1.439876E-06        3.368228E-05       -6.759650E-05       -3.391422E-05        3.147746E-06        2.014012E-08       -5.299261E-08       -3.285249E-08        6.334994E-12
101.2000        5.020117E-06       -1.318775E-05       -8.167636E-06        4.119981E-13        5.786443E-05       -0.0001248804       -6.701592E-05        1.693241E-10        5.626976E-05       -0.0001146685       -5.839876E-05        3.610425E-10        4.649770E-06       -8.889218E-06       -4.239448E-06        6.134309E-12         0.003511190        -0.007156769        -0.003645579        0.0001855979        0.0005588865        -0.001152499       -0.0005936125        3.065141E-05        4.168947E-05       -8.670521E-05       -4.501574E-05        1.439875E-06        3.368122E-05       -6.759507E-05       -3.391385E-05        3.147750E-06        2.013729E-08       -5.298985E-08       -3.285257E-08        6.334994E-12
101.2500        5.240572E-06       -1.345721E-05       -8.216641E-06        4.119910E-13        6.066865E-05       -0.0001278416       -6.717299E-05        1.693210E-10        5.506174E-05       -0.0001134337       -5.837192E-05        3.610511E-10        4.770471E-06       -9.011112E-06       -4.240642E-06        6.134420E-12         0.003518769        -0.007164361        -0.003645592        0.0001855963        0.0005584020        -0.001151983       -0.0005935810        3.065207E-05        4.169837E-05       -8.671440E-05       -4.501602E-05        1.439874E-06        3.368016E-05       -6.759365E-05       -3.391349E-05        3.147753E-06        2.013447E-08       -5.298711E-08       -3.285264E-08        6.334993E-12
101.3000        5.532643E-06       -1.383883E-05       -8.306185E-06        4.119871E-13        6.346802E-05       -0.0001308263       -6.735831E-05        1.693189E-10        5.395803E-05       -0.0001123071       -5.834902E-05        3.610580E-10        4.874296E-06       -9.116045E-06       -4.241749E-06        6.134545E-12         0.003526457        -0.007172061        -0.003645604        0.0001855947        0.0005579215        -0.001151472       -0.0005935500        3.065271E-05        4.170732E-05       -8.672364E-05       -4.501631E-05        1.439872E-06        3.367910E-05       -6.759223E-05       -3.391313E-05        3.147756E-06        2.013166E-08       -5.298438E-08       -3.285272E-08        6.334992E-12
101.3500        5.525802E-06       -1.382944E-05       -8.303637E-06        4.119870E-13        6.544872E-05       -0.0001329582       -6.750946E-05        1.693180E-10        5.304509E-05       -0.0001113763       -5.833121E-05        3.610618E-10        4.955358E-06       -9.198026E-06       -4.242668E-06        6.134686E-12         0.003534249        -0.007179866        -0.003645617        0.0001855931        0.0005574453        -0.001150965       -0.0005935195        3.065335E-05        4.171631E-05       -8.673292E-05       -4.501661E-05        1.439871E-06        3.367804E-05       -6.759082E-05       -3.391278E-05        3.147760E-06        2.012886E-08       -5.298166E-08       -3.285281E-08        6.334991E-12
101.4000        5.228714E-06       -1.344240E-05       -8.213682E-06        4.119926E-13        6.593016E-05       -0.0001334791       -6.754897E-05        1.693182E-10        5.238663E-05       -0.0001107056       -5.831901E-05        3.610616E-10        5.008612E-06       -9.251908E-06       -4.243295E-06        6.134842E-12         0.003542142        -0.007187771        -0.003645629        0.0001855915        0.0005569732        -0.001150463       -0.0005934897        3.065396E-05        4.172535E-05       -8.674226E-05       -4.501691E-05        1.439869E-06        3.367698E-05       -6.758941E-05       -3.391243E-05        3.147763E-06        2.012607E-08       -5.297896E-08       -3.285289E-08        6.334990E-12
101.4500        5.018006E-06       -1.318526E-05       -8.167254E-06        4.119989E-13        6.473360E-05       -0.0001321863       -6.745274E-05        1.693196E-10        5.202456E-05       -0.0001103371       -5.831259E-05        3.610573E-10        5.030518E-06       -9.274071E-06       -4.243553E-06        6.135010E-12         0.003550130        -0.007195771        -0.003645640        0.0001855900        0.0005565053        -0.001149966       -0.0005934604        3.065457E-05        4.173443E-05       -8.675165E-05       -4.501723E-05        1.439868E-06        3.367592E-05       -6.758800E-05       -3.391208E-05        3.147766E-06        2.012329E-08       -5.297627E-08       -3.285298E-08        6.334989E-12
101.5000        5.146517E-06       -1.334077E-05       -8.194255E-06        4.119995E-13        6.229350E-05       -0.0001295701       -6.727664E-05        1.693220E-10        5.198070E-05       -0.0001102927       -5.831196E-05        3.610497E-10        5.019560E-06       -9.262968E-06       -4.243408E-06        6.135187E-12         0.003558210        -0.007203862        -0.003645652        0.0001855885        0.0005560417        -0.001149473       -0.0005934316        3.065517E-05        4.174355E-05       -8.676110E-05       -4.501755E-05        1.439866E-06        3.367487E-05       -6.758660E-05       -3.391174E-05        3.147769E-06        2.012052E-08       -5.297359E-08       -3.285307E-08        6.334988E-12
101.5500        5.462301E-06       -1.374348E-05       -8.281176E-06        4.119936E-13        5.939675E-05       -0.0001264951       -6.709832E-05        1.693254E-10        5.225803E-05       -0.0001105751       -5.831711E-05        3.610402E-10        4.976487E-06       -9.219367E-06       -4.242880E-06        6.135369E-12         0.003566375        -0.007212038        -0.003645663        0.0001855871        0.0005555824        -0.001148986       -0.0005934033        3.065575E-05        4.175271E-05       -8.677059E-05       -4.501788E-05        1.439865E-06        3.367381E-05       -6.758521E-05       -3.391140E-05        3.147772E-06        2.011777E-08       -5.297093E-08       -3.285316E-08        6.334987E-12
101.6000        5.568418E-06       -1.388854E-05       -8.320121E-06        4.119870E-13        5.680858E-05       -0.0001237717       -6.696316E-05        1.693291E-10        5.284066E-05       -0.0001111687       -5.832803E-05        3.610301E-10        4.904193E-06       -9.146223E-06       -4.242031E-06        6.135550E-12         0.003574623        -0.007220297        -0.003645674        0.0001855857        0.0005551274        -0.001148503       -0.0005933756        3.065632E-05        4.176192E-05       -8.678014E-05       -4.501822E-05        1.439863E-06        3.367275E-05       -6.758381E-05       -3.391106E-05        3.147776E-06        2.011502E-08       -5.296828E-08       -3.285326E-08        6.334986E-12
101.6500        5.330605E-06       -1.357126E-05       -8.240659E-06        4.119852E-13        5.506460E-05       -0.0001219479       -6.688327E-05        1.693324E-10        5.369275E-05       -0.0001120374       -5.834461E-05        3.610204E-10        4.807274E-06       -9.048225E-06       -4.240950E-06        6.135723E-12         0.003582946        -0.007228631        -0.003645685        0.0001855843        0.0005546767        -0.001148025       -0.0005933484        3.065688E-05        4.177116E-05       -8.678974E-05       -4.501858E-05        1.439862E-06        3.367170E-05       -6.758242E-05       -3.391072E-05        3.147779E-06        2.011229E-08       -5.296564E-08       -3.285336E-08        6.334985E-12
101.7000        5.051114E-06       -1.322500E-05       -8.173886E-06        4.119890E-13        5.445145E-05       -0.0001213086       -6.685715E-05        1.693343E-10        5.475661E-05       -0.0001131231       -5.836645E-05        3.610117E-10        4.691397E-06       -8.931139E-06       -4.239742E-06        6.135874E-12         0.003591341        -0.007237036        -0.003645695        0.0001855829        0.0005542304        -0.001147552       -0.0005933217        3.065742E-05        4.178046E-05       -8.679939E-05       -4.501894E-05        1.439860E-06        3.367064E-05       -6.758104E-05       -3.391040E-05        3.147782E-06        2.010957E-08       -5.296302E-08       -3.285346E-08        6.334984E-12
101.7500        5.072754E-06       -1.325107E-05       -8.178320E-06        4.119966E-13        5.505626E-05       -0.0001219392       -6.688295E-05        1.693339E-10        5.595149E-05       -0.0001143441       -5.839260E-05        3.610043E-10        4.562625E-06       -8.801135E-06       -4.238510E-06        6.135980E-12         0.003599802        -0.007245506        -0.003645705        0.0001855816        0.0005537885        -0.001147084       -0.0005932955        3.065796E-05        4.178979E-05       -8.680910E-05       -4.501931E-05        1.439858E-06        3.366959E-05       -6.757966E-05       -3.391007E-05        3.147785E-06        2.010686E-08       -5.296041E-08       -3.285356E-08        6.334983E-12
101.8000        5.370022E-06       -1.362205E-05       -8.252030E-06        4.120031E-13        5.679272E-05       -0.0001237552       -6.696245E-05        1.693316E-10        5.717458E-05       -0.0001155958       -5.842127E-05        3.609985E-10        4.426856E-06       -8.664190E-06       -4.237334E-06        6.136027E-12         0.003608323        -0.007254037        -0.003645713        0.0001855803        0.0005533510        -0.001146621       -0.0005932698        3.065848E-05        4.179916E-05       -8.681885E-05       -4.501969E-05        1.439857E-06        3.366853E-05       -6.757829E-05       -3.390975E-05        3.147788E-06        2.010416E-08       -5.295782E-08       -3.285366E-08        6.334982E-12
101.8500        5.575206E-06       -1.389808E-05       -8.322870E-06        4.120017E-13        5.937570E-05       -0.0001264729       -6.709717E-05        1.693282E-10        5.830680E-05       -0.0001167565       -5.844966E-05        3.609941E-10        4.289416E-06       -8.525679E-06       -4.236264E-06        6.136006E-12         0.003616900        -0.007262622        -0.003645722        0.0001855790        0.0005529180        -0.001146163       -0.0005932446        3.065899E-05        4.180858E-05       -8.682865E-05       -4.502007E-05        1.439855E-06        3.366748E-05       -6.757692E-05       -3.390944E-05        3.147791E-06        2.010147E-08       -5.295524E-08       -3.285377E-08        6.334981E-12
101.9000        5.427770E-06       -1.369762E-05       -8.269853E-06        4.119961E-13        6.227169E-05       -0.0001295468       -6.727513E-05        1.693250E-10        5.922482E-05       -0.0001176989       -5.847409E-05        3.609911E-10        4.154839E-06       -8.390163E-06       -4.235324E-06        6.135918E-12         0.003625526        -0.007271256        -0.003645730        0.0001855778        0.0005524894        -0.001145709       -0.0005932200        3.065949E-05        4.181804E-05       -8.683851E-05       -4.502046E-05        1.439853E-06        3.366643E-05       -6.757556E-05       -3.390913E-05        3.147794E-06        2.009879E-08       -5.295267E-08       -3.285388E-08        6.334980E-12
101.9500        5.114732E-06       -1.330199E-05       -8.187261E-06        4.119902E-13        6.471712E-05       -0.0001321684       -6.745126E-05        1.693225E-10        5.981897E-05       -0.0001183096       -5.849067E-05        3.609894E-10        4.026798E-06       -8.261320E-06       -4.234522E-06        6.135769E-12         0.003634196        -0.007279935        -0.003645738        0.0001855766        0.0005520653        -0.001145261       -0.0005931960        3.065998E-05        4.182755E-05       -8.684841E-05       -4.502086E-05        1.439851E-06        3.366538E-05       -6.757420E-05       -3.390883E-05        3.147797E-06        2.009612E-08       -5.295011E-08       -3.285399E-08        6.334979E-12
102.0000        5.027553E-06       -1.319675E-05       -8.169201E-06        4.119886E-13        6.592451E-05       -0.0001334726       -6.754806E-05        1.693214E-10        6.001350E-05       -0.0001185099       -5.849642E-05        3.609889E-10        3.908143E-06       -8.141997E-06       -4.233854E-06        6.135572E-12         0.003642904        -0.007288651        -0.003645747        0.0001855754        0.0005516458        -0.001144818       -0.0005931725        3.066046E-05        4.183709E-05       -8.685836E-05       -4.502127E-05        1.439849E-06        3.366432E-05       -6.757285E-05       -3.390853E-05        3.147800E-06        2.009346E-08       -5.294757E-08       -3.285410E-08        6.334978E-12
102.0500        5.268852E-06       -1.349282E-05       -8.223969E-06        4.119917E-13        6.545581E-05       -0.0001329651       -6.750925E-05        1.693218E-10        5.978280E-05       -0.0001182731       -5.849030E-05        3.609893E-10        3.801003E-06       -8.034313E-06       -4.233310E-06        6.135344E-12         0.003651644        -0.007297400        -0.003645756        0.0001855742        0.0005512308        -0.001144380       -0.0005931496        3.066093E-05        4.184668E-05       -8.686836E-05       -4.502168E-05        1.439848E-06        3.366327E-05       -6.757151E-05       -3.390824E-05        3.147803E-06        2.009082E-08       -5.294504E-08       -3.285422E-08        6.334976E-12
102.1000        5.546382E-06       -1.385791E-05       -8.311523E-06        4.119973E-13        6.348482E-05       -0.0001308433       -6.735847E-05        1.693232E-10        5.915738E-05       -0.0001176309       -5.847352E-05        3.609913E-10        3.706909E-06       -7.939784E-06       -4.232875E-06        6.135096E-12         0.003660410        -0.007306176        -0.003645766        0.0001855731        0.0005508204        -0.001143948       -0.0005931271        3.066138E-05        4.185631E-05       -8.687841E-05       -4.502211E-05        1.439846E-06        3.366222E-05       -6.757017E-05       -3.390795E-05        3.147805E-06        2.008818E-08       -5.294252E-08       -3.285433E-08        6.334975E-12
102.1500        5.507522E-06       -1.380455E-05       -8.297030E-06        4.119991E-13        6.068875E-05       -0.0001278621       -6.717335E-05        1.693248E-10        5.821680E-05       -0.0001166658       -5.844900E-05        3.609962E-10        3.626926E-06       -7.859464E-06       -4.232538E-06        6.134842E-12         0.003669195        -0.007314972        -0.003645776        0.0001855720        0.0005504146        -0.001143520       -0.0005931052        3.066183E-05        4.186598E-05       -8.688852E-05       -4.502254E-05        1.439844E-06        3.366117E-05       -6.756884E-05       -3.390766E-05        3.147808E-06        2.008556E-08       -5.294001E-08       -3.285445E-08        6.334974E-12
102.2000        5.201353E-06       -1.340844E-05       -8.207083E-06        4.119943E-13        5.788184E-05       -0.0001248980       -6.701618E-05        1.693274E-10        5.707250E-05       -0.0001154931       -5.842064E-05        3.610037E-10        3.561767E-06       -7.794053E-06       -4.232286E-06        6.134592E-12         0.003677994        -0.007323781        -0.003645787        0.0001855709        0.0005500135        -0.001143097       -0.0005930837        3.066227E-05        4.187569E-05       -8.689867E-05       -4.502298E-05        1.439842E-06        3.366012E-05       -6.756750E-05       -3.390738E-05        3.147811E-06        2.008295E-08       -5.293752E-08       -3.285457E-08        6.334973E-12
102.2500        5.015420E-06       -1.318224E-05       -8.166823E-06        4.119874E-13        5.571338E-05       -0.0001226249       -6.691154E-05        1.693305E-10        5.584803E-05       -0.0001142398       -5.839180E-05        3.610139E-10        3.511893E-06       -7.744001E-06       -4.232108E-06        6.134350E-12         0.003686800        -0.007332598        -0.003645798        0.0001855698        0.0005496170        -0.001142680       -0.0005930626        3.066269E-05        4.188544E-05       -8.690888E-05       -4.502344E-05        1.439839E-06        3.365907E-05       -6.756617E-05       -3.390710E-05        3.147814E-06        2.008035E-08       -5.293504E-08       -3.285469E-08        6.334972E-12
