#Time(Yr)                X_Me                Y_Me                Z_Me           R_Mercury                X_Ve                Y_Ve                Z_Ve             R_Venus                X_Ea                Y_Ea                Z_Ea             R_Earth                X_Ma                Y_Ma                Z_Ma              R_Mars                X_Ju                Y_Ju                Z_Ju           R_Jupiter                X_Sa                Y_Sa                Z_Sa            R_Saturn                X_Ur                Y_Ur                Z_Ur            R_Uranus                X_Ne                Y_Ne                Z_Ne           R_Neptune                X_Pu                Y_Pu                Z_Pu             R_Pluto
216.900        -0.000121386           -0.484088          -0.0399229            0.485732            0.664180            0.378755          -0.0328311            0.765290           -0.538823            0.926597        -0.000440304             1.07187            -1.61117            0.182258           0.0425719             1.62201            -4.98761            -2.06583            0.119998             5.39984            -9.28073            -2.53690            0.415098             9.63017            -17.6352             4.51581            0.244565             18.2058             14.5536             25.9084           -0.868929             29.7289            -30.7119             3.55879             8.46715             32.0558
216.950            0.396213           -0.252007          -0.0567990            0.472988            0.402875            0.629151          -0.0141559            0.747221           -0.774721            0.745205        -0.000272318             1.07495            -1.63460          -0.0531003           0.0381724             1.63590            -4.93437            -2.18686            0.119333             5.39858            -9.25873            -2.63510            0.415884             9.63539            -17.6534             4.44258            0.244531             18.2055             14.5031             25.9368           -0.868350             29.7289            -30.7070             3.49864             8.47221             32.0459
217.000            0.422990            0.215124          -0.0206978            0.475003           0.0462596            0.730711          0.00786811            0.732216           -0.949065            0.504598        -8.25915E-05             1.07487            -1.62118           -0.287265           0.0329124             1.64676            -4.87804            -2.30651            0.118592             5.39716            -9.23569            -2.73301            0.416625             9.64059            -17.6714             4.36927            0.244493             18.2052             14.4525             25.9651           -0.867767             29.7290            -30.7021             3.43848             8.47724             32.0360
217.050           0.0602345            0.484148           0.0344641            0.489096           -0.321989            0.648560           0.0279141            0.724628            -1.04798            0.223886         0.000113831             1.07163            -1.57193           -0.515083           0.0269252             1.65439            -4.81865            -2.42472            0.117777             5.39560            -9.21164            -2.83062            0.417319             9.64577            -17.6891             4.29589            0.244450             18.2049             14.4019             25.9932           -0.867181             29.7290            -30.6970             3.37831             8.48224             32.0261
217.100           -0.353337            0.344764           0.0605532            0.497369           -0.606719            0.398178           0.0407195            0.726851            -1.06286          -0.0747835         0.000301311             1.06549            -1.48843           -0.731678           0.0203513             1.65867            -4.75623            -2.54140            0.116889             5.39389            -9.18656            -2.92792            0.417966             9.65093            -17.7065             4.22245            0.244404             18.2046             14.3512             26.0213           -0.866592             29.7291            -30.6919             3.31813             8.48723             32.0162
217.150           -0.483478          -0.0711790           0.0380682            0.490170           -0.735516           0.0454533           0.0430593            0.738176           -0.991019           -0.367354         0.000464492             1.05691            -1.37274           -0.932450           0.0133374             1.65954            -4.69082            -2.65648            0.115926             5.39204            -9.16048            -3.02490            0.418568             9.65606            -17.7236             4.14893            0.244354             18.2043             14.3005             26.0493           -0.866000             29.7292            -30.6867             3.25794             8.49218             32.0063
217.200           -0.208457           -0.427473          -0.0163189            0.475871           -0.683846           -0.318427           0.0348335            0.755152           -0.836336           -0.629217         0.000589178             1.04660            -1.22742            -1.11309          0.00603565             1.65697            -4.62246            -2.76989            0.114891             5.39005            -9.13338            -3.12154            0.419123             9.66118            -17.7404             4.07534            0.244300             18.2041             14.2497             26.0772           -0.865404             29.7292            -30.6814             3.19774             8.49711             31.9964
217.250            0.257478           -0.392261          -0.0557600            0.472517           -0.475450           -0.609331           0.0186240            0.773100           -0.609656           -0.836912         0.000663434             1.03542            -1.05547            -1.26958         -0.00139679             1.65102            -4.55119            -2.88156            0.113784             5.38792            -9.10528            -3.21784            0.419632             9.66627            -17.7569             4.00169            0.244242             18.2038             14.1989             26.1050           -0.864805             29.7293            -30.6759             3.13753             8.50201             31.9866
217.300            0.482537          0.00991109          -0.0430371            0.484554           -0.165507           -0.770089         -0.00156358            0.787675           -0.328775           -0.970198         0.000678958             1.02439           -0.860380            -1.39824         -0.00879839             1.64177            -4.47705            -2.99140            0.112605             5.38564            -9.07618            -3.31379            0.420095             9.67134            -17.7731             3.92797            0.244179             18.2036             14.1480             26.1327           -0.864203             29.7293            -30.6704             3.07732             8.50689             31.9768
217.350            0.288988            0.403484          0.00702093            0.496349            0.177856           -0.775325          -0.0214353            0.795752          -0.0177106            -1.01441         0.000632235             1.01456           -0.646107            -1.49571          -0.0160035             1.62937            -4.40008            -3.09936            0.111355             5.38322            -9.04609            -3.40938            0.420512             9.67639            -17.7890             3.85418            0.244113             18.2034             14.0971             26.1603           -0.863597             29.7294            -30.6648             3.01709             8.51175             31.9669
217.400           -0.137812            0.471394           0.0514123            0.493809            0.486377           -0.628701          -0.0371082            0.795742            0.295024           -0.962752         0.000525759             1.00694           -0.417097            -1.55905          -0.0228434             1.61404            -4.32032            -3.20536            0.110034             5.38067            -9.01501            -3.50460            0.420883             9.68141            -17.8047             3.78033            0.244043             18.2032             14.0461             26.1879           -0.862989             29.7295            -30.6592             2.95685             8.51657             31.9571
217.450           -0.451658            0.152930           0.0536643            0.479857            0.699624           -0.358933          -0.0455122            0.787640            0.579236           -0.818028         0.000368454             1.00234           -0.178303            -1.58581          -0.0291468             1.59606            -4.23783            -3.30932            0.108644             5.37798            -8.98294            -3.59944            0.421208             9.68641            -17.8200             3.70642            0.243969             18.2030             13.9951             26.2153           -0.862377             29.7295            -30.6534             2.89660             8.52137             31.9474
217.500           -0.362072           -0.302139          0.00798163            0.471643            0.771555          -0.0166676          -0.0447234            0.773030            0.806676           -0.593132         0.000175053             1.00127           0.0648158            -1.57407          -0.0347426             1.57578            -4.15266            -3.41119            0.107185             5.37515            -8.94989            -3.69388            0.421486             9.69139            -17.8351             3.63245            0.243891             18.2029             13.9440             26.2426           -0.861761             29.7296            -30.6475             2.83635             8.52615             31.9376
217.550           0.0681184           -0.472983          -0.0452094            0.479997            0.678639            0.329156          -0.0343791            0.755034            0.954799           -0.309919        -3.55288E-05             1.00384            0.306295            -1.52262          -0.0394618             1.55363            -4.06484            -3.51089            0.105658             5.37219            -8.91587            -3.78793            0.421719             9.69634            -17.8499             3.55842            0.243809             18.2027             13.8928             26.2698           -0.861143             29.7297            -30.6415             2.77608             8.53090             31.9278
217.600            0.437514           -0.221717          -0.0580532            0.493910            0.430110            0.599503          -0.0161517            0.738011             1.00976          0.00353059        -0.000242604             1.00977            0.539709            -1.43111          -0.0431423             1.53011            -3.97444            -3.60835            0.104064             5.36910            -8.88088            -3.88156            0.421906             9.70127            -17.8643             3.48433            0.243722             18.2026             13.8416             26.2969           -0.860521             29.7297            -30.6355             2.71581             8.53562             31.9181
217.650            0.448523            0.211165          -0.0233432            0.496295           0.0759725            0.722649          0.00604157            0.726657            0.967926            0.316641        -0.000426378             1.01840            0.758250            -1.30017          -0.0456342             1.50581            -3.88151            -3.70351            0.102403             5.36588            -8.84493            -3.97477            0.422047             9.70617            -17.8785             3.41019            0.243632             18.2025             13.7904             26.3239           -0.859896             29.7298            -30.6293             2.65553             8.54032             31.9084
217.700           0.0974014            0.473555           0.0302138            0.484411           -0.297709            0.659910           0.0266809            0.724447            0.835643            0.600162        -0.000570260             1.02883            0.954870            -1.13165          -0.0468067             1.48142            -3.78610            -3.79631            0.100677             5.36252            -8.80801            -4.06756            0.422142             9.71104            -17.8924             3.33599            0.243538             18.2024             13.7391             26.3508           -0.859268             29.7299            -30.6231             2.59524             8.54499             31.8987
217.750           -0.338294            0.324769           0.0575368            0.472471           -0.594111            0.425866           0.0403943            0.732094            0.627625            0.829289        -0.000662410             1.04002             1.12250           -0.928774          -0.0465583             1.45767            -3.68826            -3.88668           0.0988872             5.35904            -8.77015            -4.15990            0.422192             9.71589            -17.9060             3.26173            0.243440             18.2023             13.6877             26.3776           -0.858637             29.7300            -30.6167             2.53494             8.54964             31.8890
217.800           -0.457423           -0.127931           0.0310177            0.475988           -0.741076           0.0846990           0.0439472            0.747194            0.364539            0.985656        -0.000696391             1.05091             1.25436           -0.696305          -0.0448261             1.43536            -3.58806            -3.97455           0.0970336             5.35543            -8.73134            -4.25180            0.422195             9.72072            -17.9193             3.18742            0.243338             18.2022             13.6363             26.4043           -0.858002             29.7300            -30.6103             2.47464             8.55425             31.8793
217.850           -0.157927           -0.463552          -0.0238884            0.490298           -0.712711           -0.276511           0.0371026            0.765370           0.0704523             1.05820        -0.000671105             1.06055             1.34435           -0.440598          -0.0415978             1.41532            -3.48556            -4.05987           0.0951178             5.35171            -8.69158            -4.34324            0.422154             9.72551            -17.9323             3.11305            0.243232             18.2021             13.5849             26.4310           -0.857365             29.7301            -30.6038             2.41433             8.55885             31.8696
217.900            0.273811           -0.411009          -0.0587908            0.497350           -0.527457           -0.576855           0.0220906            0.781959           -0.229465             1.04319        -0.000590241             1.06813             1.38753           -0.169555          -0.0369213             1.39834            -3.38081            -4.14258           0.0931408             5.34785            -8.65089            -4.43422            0.422066             9.73028            -17.9450             3.03864            0.243122             18.2021             13.5334             26.4575           -0.856723             29.7302            -30.5971             2.35401             8.56341             31.8600
217.950            0.485878          -0.0287338          -0.0465277            0.488946           -0.233330           -0.758129          0.00251871            0.793227           -0.510800            0.943696        -0.000461523             1.07307             1.38063            0.107607          -0.0309120             1.38517            -3.27389            -4.22261           0.0911037             5.34388            -8.60927            -4.52472            0.421934             9.73502            -17.9574             2.96417            0.243008             18.2020             13.4818             26.4839           -0.856079             29.7303            -30.5904             2.29368             8.56796             31.8504
218.000            0.287698            0.377800          0.00502062            0.474898            0.106934           -0.789490          -0.0175511            0.796892           -0.751337            0.768817        -0.000295885             1.07498             1.32246            0.380772          -0.0237547             1.37639            -3.16484            -4.29991           0.0890078             5.33980            -8.56673            -4.61474            0.421756             9.73974            -17.9695             2.88966            0.242890             18.2020             13.4302             26.5102           -0.855432             29.7304            -30.5836             2.23335             8.57247             31.8407
218.050           -0.175600            0.436187           0.0519425            0.473067            0.426339           -0.666879          -0.0341978            0.792252           -0.932180            0.532852        -0.000106676             1.07373             1.21423            0.639522          -0.0156982             1.37244            -3.05375            -4.37443           0.0868542             5.33559            -8.52326            -4.70426            0.421532             9.74442            -17.9814             2.81510            0.242768             18.2020             13.3786             26.5364           -0.854781             29.7304            -30.5767             2.17301             8.57696             31.8311
218.100           -0.475197           0.0879356           0.0504409            0.485890            0.661123           -0.411911          -0.0440569            0.780190            -1.03870            0.254399         9.11097E-05             1.06940             1.05964            0.873854         -0.00704240             1.37350            -2.94067            -4.44610           0.0846443             5.33128            -8.47889            -4.79328            0.421264             9.74908            -17.9929             2.74049            0.242642             18.2020             13.3269             26.5626           -0.854127             29.7305            -30.5697             2.11266             8.58142             31.8216
218.150           -0.365952           -0.335975          0.00554157            0.496821            0.758507          -0.0713397          -0.0447598            0.763168            -1.06140          -0.0445867         0.000281621             1.06234            0.864690             1.07490          0.00188172             1.37953            -2.82568            -4.51488           0.0823792             5.32686            -8.43361            -4.88179            0.420951             9.75371            -18.0041             2.66584            0.242512             18.2021             13.2751             26.5886           -0.853470             29.7306            -30.5626             2.05230             8.58586             31.8120
218.200           0.0378169           -0.489489          -0.0438177            0.492900            0.687465            0.285070          -0.0355239            0.745074           -0.996732           -0.339906         0.000449036             1.05310            0.637229             1.23553           0.0107351             1.39022            -2.70885            -4.58071           0.0800605             5.32232            -8.38743            -4.96978            0.420592             9.75831            -18.0151             2.59114            0.242378             18.2021             13.2233             26.6145           -0.852810             29.7307            -30.5555             1.99194             8.59026             31.8025
218.250            0.410415           -0.239577          -0.0570630            0.478638            0.452382            0.573455          -0.0178114            0.730628           -0.847830           -0.606505         0.000578600             1.04243            0.386361             1.35078           0.0191942             1.40508            -2.59024            -4.64354           0.0776894             5.31769            -8.34035            -5.05724            0.420189             9.76287            -18.0257             2.51640            0.242240             18.2021             13.1714             26.6403           -0.852146             29.7308            -30.5482             1.93158             8.59465             31.7929
218.300            0.413607            0.225971          -0.0189471            0.471691            0.102820            0.716723          0.00440844            0.724074           -0.625060           -0.820266         0.000657857             1.03128            0.121744             1.41797           0.0269704             1.42344            -2.46993            -4.70332           0.0752673             5.31295            -8.29239            -5.14417            0.419741             9.76741            -18.0361             2.44162            0.242098             18.2022             13.1195             26.6660           -0.851479             29.7309            -30.5408             1.87121             8.59900             31.7834
218.350           0.0278272            0.479007           0.0369873            0.481238           -0.273476            0.673649           0.0254822            0.727490           -0.346048           -0.960219         0.000678024             1.02067           -0.147039             1.43663           0.0338237             1.44453            -2.34800            -4.76001           0.0727957             5.30811            -8.24355            -5.23055            0.419248             9.77192            -18.0461             2.36680            0.241952             18.2023             13.0676             26.6916           -0.850809             29.7310            -30.5333             1.81083             8.60333             31.7739
218.400           -0.382597            0.307851           0.0601668            0.494745           -0.579669            0.457889           0.0400239            0.739784          -0.0349172            -1.01105         0.000635363             1.01165           -0.411009             1.40825           0.0395695             1.46753            -2.22452            -4.81355           0.0702762             5.30318            -8.19383            -5.31638            0.418711             9.77640            -18.0559             2.29194            0.241803             18.2024             13.0156             26.7172           -0.850136             29.7310            -30.5258             1.75044             8.60764             31.7644
218.450           -0.481208           -0.114204           0.0343104            0.495763           -0.744556            0.130505           0.0448088            0.757234            0.279539           -0.965505         0.000532233             1.00516           -0.662146             1.33589           0.0440797             1.49163            -2.09956            -4.86392           0.0677102             5.29815            -8.14324            -5.40164            0.418130             9.78085            -18.0654             2.21705            0.241649             18.2025             12.9635             26.7426           -0.849460             29.7311            -30.5181             1.69005             8.61191             31.7550
218.500           -0.190051           -0.443758          -0.0193369            0.483130           -0.740203           -0.226548           0.0394086            0.775098            0.566825           -0.826133         0.000377463             1.00189           -0.893592             1.22380           0.0472790             1.51605            -1.97322            -4.91105           0.0650993             5.29304            -8.09180            -5.48634            0.417504             9.78526            -18.0745             2.14211            0.241491             18.2026             12.9114             26.7679           -0.848781             29.7312            -30.5104             1.62966             8.61616             31.7455
218.550            0.267437           -0.384939          -0.0560603            0.472063           -0.578966           -0.535588           0.0256557            0.789122            0.798482           -0.605689         0.000185718             1.00221            -1.09973             1.07704           0.0491392             1.54008            -1.84556            -4.95491           0.0624451             5.28783            -8.03949            -5.57045            0.416834             9.78965            -18.0834             2.06714            0.241330             18.2028             12.8593             26.7931           -0.848098             29.7313            -30.5025             1.56926             8.62039             31.7361
218.600            0.474012           0.0350302          -0.0401871            0.477000           -0.301446           -0.737061          0.00675005            0.796351            0.951850           -0.325865        -2.41812E-05             1.00608            -1.27615            0.901183           0.0496718             1.56306            -1.71667            -4.99547           0.0597493             5.28254            -7.98634            -5.65399            0.416120             9.79400            -18.0920             1.99214            0.241164             18.2029             12.8071             26.8182           -0.847412             29.7314            -30.4946             1.50886             8.62458             31.7267
218.650            0.249530            0.423140           0.0122314            0.491388           0.0349823           -0.794497          -0.0134747            0.795381             1.01297          -0.0144615        -0.000231692             1.01307            -1.41959            0.702030           0.0489206             1.58445            -1.58664            -5.03268           0.0570135             5.27717            -7.93235            -5.73692            0.415363             9.79832            -18.1003             1.91710            0.240995             18.2031             12.7548             26.8432           -0.846723             29.7315            -30.4866             1.44845             8.62875             31.7173
218.700           -0.182516            0.459272           0.0544757            0.497203            0.364548           -0.696101          -0.0310564            0.786394            0.977925            0.298312        -0.000417174             1.02241            -1.52781            0.485455           0.0469556             1.60377            -1.45553            -5.06651           0.0542395             5.27173            -7.87753            -5.81926            0.414561             9.80260            -18.1083             1.84203            0.240821             18.2033             12.7025             26.8682           -0.846031             29.7316            -30.4784             1.38803             8.63290             31.7079
218.750           -0.468007            0.126620           0.0529777            0.487719            0.620128           -0.456438          -0.0423352            0.771160            0.852574            0.583534        -0.000564107             1.03315            -1.59948            0.257262           0.0438671             1.62063            -1.32345            -5.09693           0.0514290             5.26620            -7.82187            -5.90098            0.413716             9.80686            -18.1159             1.76694            0.240644             18.2035             12.6502             26.8930           -0.845335             29.7317            -30.4702             1.32762             8.63701             31.6985
218.800           -0.355354           -0.313755          0.00641022            0.474088            0.742248           -0.118548          -0.0445029            0.752971            0.650919            0.816528        -0.000660541             1.04423            -1.63405           0.0231003           0.0397615             1.63470            -1.19048            -5.12391           0.0485837             5.26061            -7.76540            -5.98209            0.412828             9.81108            -18.1233             1.69181            0.240462             18.2037             12.5978             26.9177           -0.844636             29.7318            -30.4619             1.26719             8.64110             31.6892
218.850           0.0864416           -0.463522          -0.0460946            0.473761            0.692768            0.246746          -0.0363820            0.736298            0.392841            0.978744        -0.000699720             1.05464            -1.63171           -0.211587           0.0347576             1.64574            -1.05670            -5.14741           0.0457055             5.25495            -7.70811            -6.06257            0.411896             9.81527            -18.1304             1.61665            0.240277             18.2040             12.5453             26.9423           -0.843935             29.7319            -30.4535             1.20677             8.64517             31.6798
218.900            0.448004           -0.183070          -0.0558162            0.487174            0.471998            0.551030          -0.0192655            0.725801            0.101711             1.05861        -0.000680036             1.06348            -1.59324           -0.441594           0.0289841             1.65356           -0.922195            -5.16741           0.0427963             5.24923            -7.65002            -6.14242            0.410922             9.81942            -18.1372             1.54147            0.240088             18.2042             12.4929             26.9668           -0.843230             29.7320            -30.4450             1.14634             8.64920             31.6705
218.950            0.427155            0.253645          -0.0178936            0.497109            0.129388            0.713072          0.00282423            0.724721           -0.197766             1.05160        -0.000604523             1.07004            -1.51999           -0.661965           0.0225779             1.65803           -0.787066            -5.18389           0.0398580             5.24345            -7.59113            -6.22163            0.409904             9.82354            -18.1437             1.46627            0.239895             18.2045             12.4403             26.9912           -0.842522             29.7321            -30.4364             1.08590             8.65321             31.6612
219.000           0.0631182            0.486575           0.0344052            0.491856           -0.246772            0.690220           0.0241817            0.733406           -0.481312            0.959880        -0.000480219             1.07379            -1.41382           -0.868008           0.0156829             1.65909           -0.651399            -5.19681           0.0368923             5.23761            -7.53144            -6.30019            0.408844             9.82762            -18.1499             1.39103            0.239698             18.2047             12.3877             27.0155           -0.841810             29.7322            -30.4277             1.02547             8.65720             31.6519
219.050           -0.353273            0.315920           0.0581666            0.477483           -0.561194            0.494682           0.0394890            0.749138           -0.726489            0.791637        -0.000317495             1.07447            -1.27710            -1.05530          0.00844899             1.65672           -0.515285            -5.20617           0.0339014             5.23172            -7.47097            -6.37809            0.407741             9.83167            -18.1558             1.31578            0.239497             18.2050             12.3351             27.0397           -0.841096             29.7323            -30.4189            0.965028             8.66115             31.6427
219.100           -0.449381           -0.141155           0.0291928            0.471933           -0.743874            0.183014           0.0455259            0.767408           -0.913864            0.560403        -0.000129335             1.07201            -1.11267            -1.21968          0.00103175             1.65096           -0.378817            -5.21194           0.0308871             5.22578            -7.40972            -6.45533            0.406595             9.83568            -18.1614             1.24050            0.239292             18.2053             12.2824             27.0638           -0.840378             29.7324            -30.4100            0.904585             8.66508             31.6334
219.150           -0.123527           -0.465690          -0.0271927            0.482562           -0.764104           -0.168623           0.0416206            0.783595            -1.02802            0.284270         6.93049E-05             1.06660           -0.923821            -1.35733         -0.00640804             1.64190           -0.242087            -5.21410           0.0278515             5.21979            -7.34770            -6.53191            0.405407             9.83966            -18.1668             1.16521            0.239083             18.2057             12.2297             27.0878           -0.839657             29.7325            -30.4011            0.844139             8.66898             31.6242
219.200            0.310819           -0.381214          -0.0596948            0.495476           -0.627595           -0.485675           0.0291777            0.794108            -1.05857          -0.0149897         0.000262378             1.05867           -0.714377            -1.46471          -0.0137049             1.62969           -0.105190            -5.21264           0.0247965             5.21376            -7.28492            -6.60780            0.404177             9.84360            -18.1718             1.08989            0.238870             18.2060             12.1770             27.1117           -0.838933             29.7326            -30.3920            0.783690             8.67285             31.6150
219.250            0.492968           0.0125718          -0.0437608            0.495067           -0.367395           -0.707009           0.0109841            0.796845            -1.00106           -0.313006         0.000433672             1.04885           -0.488643            -1.53870          -0.0206891             1.61456           0.0317805            -5.20756           0.0217244             5.20770            -7.22138            -6.68301            0.402906             9.84750            -18.1765             1.01456            0.238654             18.2063             12.1242             27.1355           -0.838206             29.7327            -30.3828            0.723239             8.67670             31.6058
219.300            0.274131            0.396128          0.00776867            0.481795          -0.0355286           -0.790436         -0.00935200            0.791289           -0.857924           -0.584253         0.000567907             1.03797           -0.251450            -1.57662          -0.0271880             1.59678            0.168728            -5.19884           0.0186371             5.20161            -7.15710            -6.75753            0.401592             9.85137            -18.1809            0.939208            0.238433             18.2067             12.0713             27.1592           -0.837476             29.7328            -30.3736            0.662786             8.68052             31.5966
219.350           -0.186627            0.430099           0.0524423            0.471768            0.303414           -0.716411          -0.0278251            0.778510           -0.639070           -0.803940         0.000652051             1.02700         -0.00816057            -1.57632          -0.0330278             1.57669            0.305556            -5.18647           0.0155367             5.19548            -7.09207            -6.83135            0.400237             9.85520            -18.1850            0.863842            0.238209             18.2071             12.0184             27.1828           -0.836743             29.7329            -30.3642            0.602330             8.68431             31.5874
219.400           -0.471961           0.0597846           0.0478216            0.478130            0.578890           -0.492536          -0.0404779            0.761147           -0.361987           -0.950382         0.000676810             1.01699            0.235334            -1.53634          -0.0380357             1.55472            0.442169            -5.17045           0.0124255             5.18933            -7.02632            -6.90447            0.398841             9.85900            -18.1888            0.788462            0.237980             18.2075             11.9655             27.2063           -0.836006             29.7331            -30.3547            0.541873             8.68808             31.5783
219.450           -0.331138           -0.364516         2.03978E-05            0.492468            0.724800           -0.158428          -0.0440710            0.743220          -0.0509363            -1.00765         0.000638085             1.00894            0.472648            -1.45601          -0.0420446             1.53138            0.578470            -5.15077          0.00930544             5.18316            -6.95983            -6.97687            0.397403             9.86276            -18.1924            0.713069            0.237748             18.2079             11.9125             27.2297           -0.835266             29.7332            -30.3452            0.481414             8.69182             31.5691
219.500           0.0833224           -0.487602          -0.0477976            0.496974            0.696462            0.213763          -0.0370690            0.729471            0.265009           -0.968096         0.000538057             1.00371            0.696972            -1.33568          -0.0448978             1.50726            0.714360            -5.12745          0.00617884             5.17698            -6.89263            -7.04856            0.395925             9.86648            -18.1956            0.637664            0.237512             18.2083             11.8594             27.2530           -0.834524             29.7333            -30.3355            0.420954             8.69553             31.5600
219.550            0.430786           -0.218622          -0.0571824            0.486459            0.491043            0.531599          -0.0206419            0.723980            0.555089           -0.834055         0.000385521             1.00188            0.901206            -1.17685          -0.0464567             1.48301            0.849741            -5.10048          0.00304788             5.17078            -6.82472            -7.11952            0.394406             9.87016            -18.1985            0.562248            0.237272             18.2088             11.8063             27.2762           -0.833778             29.7334            -30.3258            0.360492             8.69921             31.5509
219.600            0.408912            0.237791          -0.0175413            0.473351            0.157909            0.711170          0.00115398            0.728491            0.790693           -0.618165         0.000195152             1.00365             1.07817           -0.982419          -0.0466097             1.45937            0.984515            -5.06987        -8.52375E-05             5.16458            -6.75611            -7.18976            0.392846             9.87380            -18.2012            0.486823            0.237028             18.2092             11.7532             27.2993           -0.833029             29.7335            -30.3160            0.300028             8.70287             31.5418
219.650          0.00651769            0.472921           0.0384232            0.474524           -0.215537            0.709185           0.0226553            0.741561            0.949107           -0.341934        -1.42667E-05             1.00882             1.22089           -0.756796          -0.0452825             1.43714             1.11858            -5.03563         -0.00321827             5.15837            -6.68680            -7.25925            0.391246             9.87740            -18.2035            0.411390            0.236780             18.2097             11.7001             27.3222           -0.832276             29.7336            -30.3060            0.239564             8.70649             31.5328
219.700           -0.401897            0.271218           0.0588963            0.488415           -0.536817            0.535558           0.0386734            0.759270             1.01628          -0.0328366        -0.000222312             1.01681             1.32302           -0.506013          -0.0424494             1.41712             1.25185            -4.99777         -0.00634897             5.15217            -6.61681            -7.32800            0.389605             9.88097            -18.2055            0.335950            0.236529             18.2102             11.6468             27.3451           -0.831521             29.7338            -30.2960            0.179100             8.71010             31.5237
219.750           -0.469865           -0.160234           0.0294783            0.497310           -0.737054            0.241169           0.0459714            0.776868            0.988052            0.279339        -0.000409483             1.02678             1.37927           -0.237686          -0.0381441             1.40012             1.38421            -4.95630         -0.00947507             5.14597            -6.54614            -7.39600            0.387925             9.88449            -18.2073            0.260504            0.236273             18.2107             11.5936             27.3679           -0.830763             29.7339            -30.2859            0.118634             8.71367             31.5147
219.800           -0.160790           -0.463110          -0.0235945            0.490796           -0.782137           -0.103990           0.0435923            0.790223            0.869737            0.566043        -0.000559318             1.03771             1.38592           0.0391843          -0.0324671             1.38685             1.51556            -4.91124          -0.0125943             5.13978            -6.47480            -7.46324            0.386205             9.88798            -18.2087            0.185054            0.236014             18.2112             11.5403             27.3906           -0.830001             29.7340            -30.2757           0.0581683             8.71722             31.5057
219.850            0.282519           -0.379371          -0.0569700            0.476429           -0.670785           -0.428353           0.0324943            0.796552            0.674604            0.802749        -0.000659751             1.04857             1.34129            0.314601          -0.0255888             1.37792             1.64582            -4.86261          -0.0157043             5.13361            -6.40279            -7.52972            0.384446             9.89143            -18.2098            0.109601            0.235750             18.2117             11.4869             27.4131           -0.829236             29.7341            -30.2654         -0.00229770             8.72073             31.4967
219.900            0.467988           0.0505957          -0.0383517            0.472274           -0.428441           -0.669071           0.0150507            0.794634            0.421721            0.970732        -0.000703705             1.05838             1.24605            0.578146          -0.0177451             1.37376             1.77487            -4.81043          -0.0188029             5.12745            -6.33013            -7.59544            0.382647             9.89483            -18.2107           0.0341462            0.235483             18.2122             11.4336             27.4356           -0.828468             29.7342            -30.2550          -0.0627638             8.72422             31.4878
219.950            0.214976            0.433154           0.0162002            0.483838           -0.101821           -0.778189         -0.00535324            0.784840            0.133732             1.05790        -0.000689075             1.06632             1.10339            0.819679         -0.00922588             1.37456             1.90263            -4.75473          -0.0218877             5.12132            -6.25683            -7.66038            0.380809             9.89820            -18.2112          -0.0413095            0.235212             18.2128             11.3801             27.4580           -0.827698             29.7344            -30.2445           -0.123230             8.72769             31.4788
