#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
7.38000           -0.607105            0.800992             0.00000             1.00507
7.40000           -0.702127            0.719476             0.00000             1.00530
7.42000           -0.786235            0.626777             0.00000             1.00549
7.44000           -0.858130            0.524342             0.00000             1.00564
7.46000           -0.916701            0.413766             0.00000             1.00575
7.48000           -0.961043            0.296767             0.00000             1.00582
7.50000           -0.990470            0.175163             0.00000             1.00584
7.52000            -1.00453           0.0508407             0.00000             1.00581
7.54000            -1.00300          -0.0742706             0.00000             1.00574
7.56000           -0.985895           -0.198229             0.00000             1.00563
7.58000           -0.953486           -0.319110             0.00000             1.00547
7.60000           -0.906264           -0.435033             0.00000             1.00527
7.62000           -0.844955           -0.544193             0.00000             1.00503
7.64000           -0.770502           -0.644889             0.00000             1.00477
7.66000           -0.684054           -0.735545             0.00000             1.00447
7.68000           -0.586948           -0.814741             0.00000             1.00415
7.70000           -0.480687           -0.881229             0.00000             1.00381
7.72000           -0.366922           -0.933959             0.00000             1.00345
7.74000           -0.247422           -0.972092             0.00000             1.00309
7.76000           -0.124051           -0.995016             0.00000             1.00272
7.78000          0.00126325            -1.00235             0.00000             1.00236
7.80000            0.126558           -0.993976             0.00000             1.00200
7.82000            0.249866           -0.969995             0.00000             1.00166
7.84000            0.369247           -0.930772             0.00000             1.00134
7.86000            0.482821           -0.876910             0.00000             1.00104
7.88000            0.588795           -0.809244             0.00000             1.00078
7.90000            0.685492           -0.728828             0.00000             1.00055
7.92000            0.771382           -0.636922             0.00000             1.00035
7.94000            0.845104           -0.534969             0.00000             1.00020
7.96000            0.905488           -0.424573             0.00000             1.00009
7.98000            0.951577           -0.307474             0.00000             1.00002
8.00000            0.982641           -0.185520             0.00000             1.00000
8.02000            0.998187          -0.0606358             0.00000             1.00003
8.04000            0.997971           0.0652054             0.00000             1.00010
8.06000            0.982001            0.190017             0.00000             1.00022
8.08000            0.950534            0.311831             0.00000             1.00038
8.10000            0.904073            0.428725             0.00000             1.00058
8.12000            0.843361            0.538861             0.00000             1.00081
8.14000            0.769363            0.640509             0.00000             1.00108
8.16000            0.683256            0.732074             0.00000             1.00138
8.18000            0.586403            0.812128             0.00000             1.00171
8.20000            0.480338            0.879422             0.00000             1.00205
8.22000            0.366734            0.932914             0.00000             1.00241
8.24000            0.247381            0.971780             0.00000             1.00277
8.26000            0.124153            0.995427             0.00000             1.00314
8.28000         -0.00101674             1.00350             0.00000             1.00350
8.30000           -0.126171            0.995896             0.00000             1.00386
8.32000           -0.249355            0.972744             0.00000             1.00420
8.34000           -0.368651            0.934422             0.00000             1.00451
8.36000           -0.482204            0.881543             0.00000             1.00481
8.38000           -0.588250            0.814942             0.00000             1.00507
8.40000           -0.685148            0.735666             0.00000             1.00530
8.42000           -0.771396            0.644955             0.00000             1.00549
8.44000           -0.845661            0.544225             0.00000             1.00565
8.46000           -0.906796            0.435046             0.00000             1.00576
8.48000           -0.953856            0.319114             0.00000             1.00582
8.50000           -0.986113            0.198229             0.00000             1.00584
8.52000            -1.00307           0.0742688             0.00000             1.00581
8.54000            -1.00446          -0.0508443             0.00000             1.00574
8.56000           -0.990252           -0.175168             0.00000             1.00563
8.58000           -0.960671           -0.296772             0.00000             1.00547
8.60000           -0.916167           -0.413766             0.00000             1.00527
8.62000           -0.857421           -0.524327             0.00000             1.00503
8.64000           -0.785338           -0.626733             0.00000             1.00476
8.66000           -0.701029           -0.719382             0.00000             1.00447
8.68000           -0.605796           -0.800822             0.00000             1.00414
8.70000           -0.501116           -0.869771             0.00000             1.00380
8.72000           -0.388611           -0.925141             0.00000             1.00345
8.74000           -0.270033           -0.966052             0.00000             1.00308
8.76000           -0.147230           -0.991848             0.00000             1.00272
8.78000          -0.0221203            -1.00211             0.00000             1.00235
8.80000            0.103336           -0.996654             0.00000             1.00200
8.82000            0.227170           -0.975556             0.00000             1.00166
