#Time(Yr)                K_Ea                U_Ea             Etot_Ea                L_Ea
0.2640000        5.935431E-05       -0.0001186991       -5.934484E-05        3.557506E-10
0.2650000        5.935505E-05       -0.0001186999       -5.934484E-05        3.557506E-10
0.2660000        5.935580E-05       -0.0001187006       -5.934484E-05        3.557506E-10
0.2670000        5.935655E-05       -0.0001187014       -5.934484E-05        3.557506E-10
0.2680000        5.935729E-05       -0.0001187021       -5.934484E-05        3.557506E-10
0.2690000        5.935804E-05       -0.0001187029       -5.934484E-05        3.557506E-10
0.2700000        5.935878E-05       -0.0001187036       -5.934484E-05        3.557506E-10
0.2710000        5.935952E-05       -0.0001187044       -5.934484E-05        3.557506E-10
0.2720000        5.936027E-05       -0.0001187051       -5.934484E-05        3.557506E-10
0.2730000        5.936101E-05       -0.0001187058       -5.934484E-05        3.557506E-10
0.2740000        5.936175E-05       -0.0001187066       -5.934484E-05        3.557506E-10
0.2750000        5.936249E-05       -0.0001187073       -5.934484E-05        3.557506E-10
0.2760000        5.936323E-05       -0.0001187081       -5.934484E-05        3.557506E-10
0.2770000        5.936397E-05       -0.0001187088       -5.934484E-05        3.557506E-10
0.2780000        5.936471E-05       -0.0001187095       -5.934484E-05        3.557506E-10
0.2790000        5.936545E-05       -0.0001187103       -5.934484E-05        3.557506E-10
0.2800000        5.936619E-05       -0.0001187110       -5.934484E-05        3.557506E-10
0.2810000        5.936692E-05       -0.0001187118       -5.934484E-05        3.557506E-10
0.2820000        5.936766E-05       -0.0001187125       -5.934484E-05        3.557506E-10
0.2830000        5.936839E-05       -0.0001187132       -5.934484E-05        3.557506E-10
0.2840000        5.936912E-05       -0.0001187140       -5.934484E-05        3.557506E-10
0.2850000        5.936986E-05       -0.0001187147       -5.934484E-05        3.557506E-10
0.2860000        5.937059E-05       -0.0001187154       -5.934484E-05        3.557506E-10
0.2870000        5.937132E-05       -0.0001187162       -5.934484E-05        3.557506E-10
0.2880000        5.937205E-05       -0.0001187169       -5.934484E-05        3.557506E-10
0.2890000        5.937278E-05       -0.0001187176       -5.934484E-05        3.557506E-10
0.2900000        5.937350E-05       -0.0001187183       -5.934484E-05        3.557506E-10
0.2910000        5.937423E-05       -0.0001187191       -5.934484E-05        3.557506E-10
0.2920000        5.937495E-05       -0.0001187198       -5.934484E-05        3.557506E-10
0.2930000        5.937568E-05       -0.0001187205       -5.934484E-05        3.557506E-10
0.2940000        5.937640E-05       -0.0001187212       -5.934484E-05        3.557506E-10
0.2950000        5.937712E-05       -0.0001187220       -5.934484E-05        3.557506E-10
0.2960000        5.937784E-05       -0.0001187227       -5.934484E-05        3.557506E-10
0.2970000        5.937856E-05       -0.0001187234       -5.934484E-05        3.557506E-10
0.2980000        5.937927E-05       -0.0001187241       -5.934484E-05        3.557506E-10
0.2990000        5.937999E-05       -0.0001187248       -5.934484E-05        3.557506E-10
0.3000000        5.938070E-05       -0.0001187255       -5.934484E-05        3.557506E-10
0.3010000        5.938141E-05       -0.0001187263       -5.934484E-05        3.557506E-10
0.3020000        5.938213E-05       -0.0001187270       -5.934484E-05        3.557506E-10
0.3030000        5.938284E-05       -0.0001187277       -5.934484E-05        3.557506E-10
0.3040000        5.938354E-05       -0.0001187284       -5.934484E-05        3.557506E-10
0.3050000        5.938425E-05       -0.0001187291       -5.934484E-05        3.557506E-10
0.3060000        5.938495E-05       -0.0001187298       -5.934484E-05        3.557506E-10
0.3070000        5.938566E-05       -0.0001187305       -5.934484E-05        3.557506E-10
0.3080000        5.938636E-05       -0.0001187312       -5.934484E-05        3.557506E-10
0.3090000        5.938706E-05       -0.0001187319       -5.934484E-05        3.557506E-10
0.3100000        5.938776E-05       -0.0001187326       -5.934484E-05        3.557506E-10
0.3110000        5.938845E-05       -0.0001187333       -5.934484E-05        3.557506E-10
0.3120000        5.938915E-05       -0.0001187340       -5.934484E-05        3.557506E-10
0.3130000        5.938984E-05       -0.0001187347       -5.934484E-05        3.557506E-10
0.3140000        5.939053E-05       -0.0001187354       -5.934484E-05        3.557506E-10
0.3150000        5.939122E-05       -0.0001187361       -5.934484E-05        3.557506E-10
0.3160000        5.939191E-05       -0.0001187367       -5.934484E-05        3.557506E-10
0.3170000        5.939259E-05       -0.0001187374       -5.934484E-05        3.557506E-10
0.3180000        5.939328E-05       -0.0001187381       -5.934484E-05        3.557506E-10
0.3190000        5.939396E-05       -0.0001187388       -5.934484E-05        3.557506E-10
0.3200000        5.939464E-05       -0.0001187395       -5.934484E-05        3.557506E-10
0.3210000        5.939532E-05       -0.0001187402       -5.934484E-05        3.557506E-10
0.3220000        5.939599E-05       -0.0001187408       -5.934484E-05        3.557506E-10
0.3230000        5.939666E-05       -0.0001187415       -5.934484E-05        3.557506E-10
0.3240000        5.939734E-05       -0.0001187422       -5.934484E-05        3.557506E-10
0.3250000        5.939801E-05       -0.0001187428       -5.934484E-05        3.557506E-10
0.3260000        5.939867E-05       -0.0001187435       -5.934484E-05        3.557506E-10
0.3270000        5.939934E-05       -0.0001187442       -5.934484E-05        3.557506E-10
0.3280000        5.940000E-05       -0.0001187448       -5.934484E-05        3.557506E-10
0.3290000        5.940066E-05       -0.0001187455       -5.934484E-05        3.557506E-10
